epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,1864.11,1.52141,1.5414,1.53129,0.69751,0.58854,0.65165,0.38583,1.42811,1.44175,1.4901,0.009604,0.009604,0.009604
14,2005.1,1.50861,1.51705,1.52198,0.73252,0.60566,0.67721,0.41159,1.40707,1.3502,1.47872,0.009571,0.009571,0.009571
15,2147.1,1.4949,1.49284,1.50805,0.71332,0.61793,0.68242,0.41519,1.38245,1.32057,1.4553,0.009538,0.009538,0.009538
16,2291.05,1.4782,1.45417,1.49628,0.75216,0.61479,0.69341,0.42195,1.37658,1.29996,1.4475,0.009505,0.009505,0.009505
17,2430.56,1.47163,1.43398,1.48478,0.77286,0.62585,0.70375,0.43533,1.33902,1.2664,1.4237,0.009472,0.009472,0.009472
18,2569.33,1.45934,1.39729,1.47699,0.74761,0.621,0.69348,0.42773,1.36015,1.26366,1.42963,0.009439,0.009439,0.009439
19,2708.1,1.44342,1.3789,1.46593,0.75409,0.62876,0.7057,0.43914,1.33774,1.22727,1.40836,0.009406,0.009406,0.009406
20,2846.9,1.44121,1.36818,1.4598,0.77432,0.63761,0.72093,0.45268,1.32677,1.18725,1.40508,0.009373,0.009373,0.009373
21,2986.69,1.42811,1.34327,1.45276,0.77945,0.64511,0.72499,0.45722,1.31121,1.1812,1.39566,0.00934,0.00934,0.00934
22,3125.34,1.41778,1.34709,1.44457,0.78211,0.66148,0.73389,0.46745,1.29203,1.14968,1.38021,0.009307,0.009307,0.009307
23,3264.25,1.41551,1.31334,1.43853,0.781,0.65691,0.73439,0.46975,1.2809,1.14246,1.36653,0.009274,0.009274,0.009274
24,3403.84,1.40953,1.30948,1.43272,0.79881,0.65661,0.74045,0.47817,1.26977,1.12994,1.35764,0.009241,0.009241,0.009241
25,3542.55,1.39848,1.28709,1.42261,0.79497,0.66767,0.7484,0.47936,1.26786,1.10496,1.35438,0.009208,0.009208,0.009208
26,3681.36,1.39336,1.27959,1.41896,0.79843,0.67174,0.75454,0.48645,1.26273,1.09286,1.34953,0.009175,0.009175,0.009175
27,3821.21,1.39015,1.26839,1.41694,0.80924,0.66744,0.75097,0.48423,1.26233,1.09531,1.35041,0.009142,0.009142,0.009142
28,3960,1.37501,1.24046,1.40756,0.79111,0.6717,0.75312,0.49292,1.24209,1.06672,1.33499,0.009109,0.009109,0.009109
29,4098.9,1.37421,1.24425,1.40346,0.7929,0.67959,0.75388,0.49071,1.24332,1.06433,1.3332,0.009076,0.009076,0.009076
30,4238.3,1.37147,1.23604,1.40008,0.8038,0.68629,0.76852,0.50287,1.22761,1.03693,1.32421,0.009043,0.009043,0.009043
31,4377.39,1.36397,1.22012,1.39379,0.79889,0.68467,0.76337,0.49838,1.23034,1.0425,1.32117,0.00901,0.00901,0.00901
32,4515.03,1.35834,1.20855,1.39058,0.81899,0.68567,0.77302,0.50805,1.21995,1.01416,1.31506,0.008977,0.008977,0.008977
33,4654.13,1.35504,1.20784,1.38765,0.79371,0.70777,0.77855,0.51524,1.20636,0.99771,1.29893,0.008944,0.008944,0.008944
34,4792.44,1.34876,1.19398,1.38315,0.80976,0.69864,0.77726,0.51316,1.21125,1.0007,1.30762,0.008911,0.008911,0.008911
35,4931.6,1.34901,1.1943,1.38134,0.81436,0.70188,0.77919,0.51686,1.19647,0.99369,1.29436,0.008878,0.008878,0.008878
36,5071.04,1.34246,1.18077,1.37317,0.82415,0.69583,0.77972,0.5176,1.19679,0.98772,1.29219,0.008845,0.008845,0.008845
37,5209.53,1.32821,1.17022,1.36709,0.81221,0.70603,0.78184,0.52044,1.18956,0.96921,1.28689,0.008812,0.008812,0.008812
38,5348.4,1.32716,1.16511,1.35955,0.82024,0.71595,0.79014,0.52723,1.18159,0.96263,1.28192,0.008779,0.008779,0.008779
39,5488.3,1.32768,1.15807,1.35896,0.8254,0.70594,0.78694,0.5267,1.18121,0.95529,1.28022,0.008746,0.008746,0.008746
40,5627.49,1.32267,1.15628,1.35793,0.83181,0.70835,0.78745,0.52648,1.17704,0.95585,1.27697,0.008713,0.008713,0.008713
41,5766.01,1.3116,1.1376,1.34969,0.82016,0.70409,0.78516,0.52668,1.17371,0.95221,1.2717,0.00868,0.00868,0.00868
42,5904.37,1.31711,1.14173,1.35207,0.81967,0.71306,0.79009,0.52893,1.17092,0.94721,1.27323,0.008647,0.008647,0.008647
43,6043.7,1.31054,1.13589,1.34836,0.82834,0.7092,0.79191,0.53351,1.16122,0.93528,1.26426,0.008614,0.008614,0.008614
44,6182.53,1.30361,1.11677,1.343,0.81903,0.72154,0.79583,0.53757,1.15542,0.92264,1.26024,0.008581,0.008581,0.008581
45,6320.64,1.30892,1.12598,1.34256,0.81774,0.72154,0.79659,0.53902,1.15588,0.91767,1.25971,0.008548,0.008548,0.008548
46,6459.43,1.29878,1.11131,1.33563,0.8235,0.72112,0.7983,0.54238,1.15462,0.9153,1.25768,0.008515,0.008515,0.008515
47,6598.4,1.29457,1.11694,1.33721,0.81809,0.72323,0.79557,0.54238,1.14615,0.91011,1.2514,0.008482,0.008482,0.008482
48,6737.45,1.29383,1.1027,1.32988,0.82861,0.71617,0.79363,0.54186,1.14749,0.91206,1.253,0.008449,0.008449,0.008449
49,6876.12,1.28868,1.09545,1.32707,0.82504,0.72041,0.79413,0.54231,1.14304,0.91113,1.25194,0.008416,0.008416,0.008416
50,7015.02,1.29177,1.0956,1.32774,0.82148,0.72602,0.80218,0.54777,1.13749,0.89861,1.24542,0.008383,0.008383,0.008383
51,7153.32,1.2902,1.08262,1.32551,0.82736,0.72982,0.80684,0.55215,1.13474,0.88644,1.24315,0.00835,0.00835,0.00835
52,7292.37,1.28408,1.08272,1.32311,0.83251,0.7291,0.80545,0.55118,1.12995,0.88549,1.23846,0.008317,0.008317,0.008317
53,7430.67,1.28179,1.0734,1.31799,0.82852,0.73499,0.80925,0.55565,1.12825,0.88055,1.23625,0.008284,0.008284,0.008284
54,7569.58,1.27559,1.07585,1.31679,0.83291,0.73333,0.80777,0.55593,1.12531,0.87146,1.23279,0.008251,0.008251,0.008251
55,7709.18,1.27529,1.0651,1.31689,0.82159,0.73926,0.80573,0.5544,1.12464,0.86979,1.23253,0.008218,0.008218,0.008218
56,7848.18,1.27743,1.06353,1.31865,0.82804,0.73896,0.8095,0.55732,1.11937,0.86481,1.22911,0.008185,0.008185,0.008185
57,7987.27,1.27343,1.06084,1.30912,0.83232,0.73768,0.81126,0.55948,1.11455,0.86291,1.22464,0.008152,0.008152,0.008152
58,8124.53,1.2726,1.04753,1.30867,0.83531,0.73221,0.80955,0.55902,1.11609,0.86212,1.2275,0.008119,0.008119,0.008119
59,8263.22,1.26697,1.04973,1.30901,0.82817,0.74062,0.81176,0.55911,1.11452,0.85493,1.22626,0.008086,0.008086,0.008086
60,8401.32,1.2653,1.04667,1.30591,0.83069,0.73891,0.81114,0.56079,1.11142,0.85492,1.22393,0.008053,0.008053,0.008053
61,8538.72,1.2581,1.04185,1.30141,0.82676,0.73948,0.81064,0.56093,1.10936,0.85169,1.22155,0.00802,0.00802,0.00802
62,8677.36,1.24989,1.03887,1.29843,0.83515,0.73699,0.81175,0.56093,1.11187,0.85067,1.22251,0.007987,0.007987,0.007987
63,8816.04,1.25884,1.03582,1.30065,0.82672,0.74426,0.81193,0.56119,1.11171,0.8475,1.22179,0.007954,0.007954,0.007954
64,8954.72,1.25675,1.02773,1.29945,0.83336,0.74238,0.81326,0.56334,1.10964,0.84473,1.22096,0.007921,0.007921,0.007921
65,9094.03,1.2506,1.02976,1.29797,0.83234,0.74397,0.81486,0.56408,1.10717,0.84309,1.21895,0.007888,0.007888,0.007888
66,9232.51,1.25052,1.02062,1.29131,0.83425,0.74424,0.81668,0.5669,1.10529,0.83863,1.21737,0.007855,0.007855,0.007855
67,9371.2,1.24528,1.01347,1.28905,0.84426,0.74369,0.81824,0.5681,1.10259,0.8338,1.21488,0.007822,0.007822,0.007822
68,9510.22,1.24231,1.01736,1.2881,0.84075,0.74613,0.81912,0.56898,1.10199,0.83013,1.21307,0.007789,0.007789,0.007789
69,9648.82,1.24967,1.01729,1.28778,0.84116,0.74418,0.81972,0.56928,1.10028,0.82809,1.21043,0.007756,0.007756,0.007756
70,9787.71,1.24135,1.00645,1.28256,0.83994,0.74678,0.81959,0.56927,1.09832,0.82854,1.20898,0.007723,0.007723,0.007723
71,9926.41,1.24066,1.01221,1.28694,0.84277,0.74532,0.81949,0.5698,1.09691,0.82703,1.2078,0.00769,0.00769,0.00769
72,10065.3,1.23773,0.99335,1.27929,0.83925,0.74556,0.8194,0.56946,1.09708,0.82592,1.20706,0.007657,0.007657,0.007657
73,10204,1.23449,0.99714,1.28159,0.84563,0.74222,0.81955,0.5698,1.09497,0.82538,1.2055,0.007624,0.007624,0.007624
74,10343,1.23286,0.99721,1.27956,0.84229,0.74504,0.81921,0.57018,1.09301,0.82331,1.20473,0.007591,0.007591,0.007591
75,10482.8,1.23619,0.99054,1.28028,0.84545,0.7445,0.81984,0.5712,1.09117,0.81932,1.2042,0.007558,0.007558,0.007558
76,10621.4,1.22646,0.97981,1.27155,0.84301,0.74626,0.82048,0.5722,1.08814,0.81702,1.20183,0.007525,0.007525,0.007525
77,10760.4,1.23031,0.98365,1.27441,0.84524,0.74752,0.82117,0.57241,1.08652,0.81386,1.2007,0.007492,0.007492,0.007492
78,10899.6,1.22873,0.98204,1.27179,0.84418,0.75216,0.82211,0.57353,1.08571,0.81204,1.19914,0.007459,0.007459,0.007459
79,11038.1,1.22853,0.98557,1.27334,0.84449,0.75281,0.82195,0.57373,1.08427,0.81049,1.1976,0.007426,0.007426,0.007426
80,11177.3,1.21633,0.974,1.26585,0.84593,0.75354,0.82199,0.5738,1.08333,0.80957,1.19639,0.007393,0.007393,0.007393
81,11317,1.22243,0.96874,1.26997,0.84799,0.75035,0.82195,0.57419,1.08243,0.80762,1.19585,0.00736,0.00736,0.00736
82,11455.7,1.22685,0.98068,1.27044,0.8429,0.75436,0.82186,0.5745,1.08191,0.80667,1.19577,0.007327,0.007327,0.007327
83,11594.5,1.22273,0.96857,1.26757,0.84184,0.75536,0.82193,0.57494,1.08093,0.80616,1.19484,0.007294,0.007294,0.007294
84,11733.4,1.21765,0.96972,1.26341,0.841,0.75531,0.82197,0.57506,1.07957,0.80513,1.19366,0.007261,0.007261,0.007261
85,11871.7,1.22159,0.97094,1.26654,0.84138,0.75418,0.82189,0.57566,1.07884,0.80404,1.19294,0.007228,0.007228,0.007228
86,12010.2,1.21887,0.96821,1.26531,0.84212,0.75503,0.82271,0.57615,1.07785,0.80213,1.19272,0.007195,0.007195,0.007195
87,12150.1,1.2189,0.9635,1.261,0.84151,0.75599,0.82296,0.57688,1.07777,0.80134,1.19257,0.007162,0.007162,0.007162
88,12289.2,1.21163,0.95579,1.25862,0.84024,0.7573,0.82301,0.57738,1.07711,0.80006,1.19213,0.007129,0.007129,0.007129
89,12428.1,1.20799,0.95964,1.26132,0.84302,0.75626,0.82319,0.57732,1.07595,0.79883,1.19124,0.007096,0.007096,0.007096
90,12566.6,1.20642,0.94827,1.25469,0.84177,0.75689,0.82325,0.57737,1.07515,0.79695,1.19038,0.007063,0.007063,0.007063
91,12706,1.20747,0.9479,1.25208,0.84041,0.7579,0.82356,0.57796,1.07406,0.79609,1.18936,0.00703,0.00703,0.00703
92,12844.6,1.20453,0.94672,1.25279,0.83825,0.75907,0.82332,0.57842,1.07299,0.7951,1.18845,0.006997,0.006997,0.006997
93,12983.3,1.20359,0.93784,1.25147,0.8389,0.75945,0.8232,0.57906,1.07264,0.79387,1.18805,0.006964,0.006964,0.006964
94,13122.8,1.20391,0.94487,1.25089,0.84155,0.75764,0.82333,0.57937,1.07233,0.79336,1.18752,0.006931,0.006931,0.006931
95,13261.2,1.2012,0.94181,1.24967,0.84214,0.7576,0.82358,0.57982,1.07253,0.79297,1.18762,0.006898,0.006898,0.006898
96,13399,1.20556,0.93837,1.24795,0.84365,0.7564,0.82389,0.57972,1.07164,0.79232,1.18693,0.006865,0.006865,0.006865
97,13538.3,1.20555,0.94346,1.25213,0.84347,0.75708,0.82388,0.58008,1.07103,0.7917,1.18639,0.006832,0.006832,0.006832
98,13677,1.20021,0.93466,1.24951,0.84495,0.75604,0.82449,0.58083,1.07054,0.79042,1.1858,0.006799,0.006799,0.006799
99,13814.5,1.19918,0.92858,1.24504,0.84436,0.75632,0.82432,0.58118,1.07009,0.78935,1.18517,0.006766,0.006766,0.006766
100,13956.4,1.19792,0.93389,1.24625,0.84051,0.76003,0.82451,0.58166,1.07005,0.78846,1.18491,0.006733,0.006733,0.006733
101,14094.9,1.18898,0.92265,1.24376,0.84002,0.75999,0.82459,0.58175,1.0698,0.78774,1.18457,0.0067,0.0067,0.0067
102,14233.5,1.19028,0.92249,1.24554,0.83894,0.76174,0.82517,0.58211,1.06911,0.78656,1.18405,0.006667,0.006667,0.006667
103,14372.4,1.19644,0.92572,1.23895,0.84084,0.75941,0.82537,0.58241,1.06885,0.786,1.18363,0.006634,0.006634,0.006634
104,14510.8,1.18453,0.921,1.24113,0.84316,0.75792,0.82544,0.58282,1.06852,0.78546,1.18314,0.006601,0.006601,0.006601
105,14649.1,1.18727,0.9198,1.23863,0.84326,0.75851,0.82588,0.58315,1.06784,0.78495,1.18242,0.006568,0.006568,0.006568
106,14786.9,1.18767,0.91759,1.23905,0.84501,0.75796,0.82594,0.58311,1.06748,0.78391,1.18214,0.006535,0.006535,0.006535
107,14926.3,1.18197,0.91839,1.24034,0.84494,0.75796,0.82621,0.58359,1.06733,0.78314,1.18174,0.006502,0.006502,0.006502
108,15064.9,1.18348,0.91379,1.23391,0.84603,0.75742,0.82626,0.58361,1.06681,0.78257,1.18137,0.006469,0.006469,0.006469
109,15203.6,1.17807,0.91238,1.23603,0.84662,0.75701,0.82621,0.58376,1.06664,0.78216,1.18098,0.006436,0.006436,0.006436
110,15342.3,1.18496,0.91533,1.23619,0.84787,0.75726,0.82663,0.58419,1.06637,0.78166,1.18062,0.006403,0.006403,0.006403
111,15480.4,1.18302,0.9037,1.23267,0.8476,0.75704,0.82673,0.58422,1.06648,0.78103,1.18053,0.00637,0.00637,0.00637
112,15617.9,1.17802,0.90294,1.23084,0.84846,0.75716,0.82702,0.58416,1.06583,0.78039,1.17997,0.006337,0.006337,0.006337
113,15756.6,1.17493,0.90812,1.2308,0.85075,0.75541,0.82709,0.58461,1.06553,0.77985,1.17979,0.006304,0.006304,0.006304
114,15895.2,1.18225,0.90244,1.22956,0.8512,0.7558,0.82732,0.5848,1.06538,0.77947,1.17935,0.006271,0.006271,0.006271
115,16033.7,1.17339,0.90868,1.22806,0.85227,0.75539,0.82775,0.58521,1.06489,0.77889,1.17901,0.006238,0.006238,0.006238
116,16173.5,1.17224,0.89655,1.22368,0.85256,0.7552,0.82764,0.58508,1.06403,0.77873,1.17809,0.006205,0.006205,0.006205
117,16312.2,1.17215,0.88861,1.22519,0.85303,0.7555,0.82779,0.58532,1.06361,0.77792,1.1777,0.006172,0.006172,0.006172
118,16450.8,1.17229,0.89326,1.22302,0.85543,0.75443,0.82792,0.58538,1.06344,0.77745,1.17741,0.006139,0.006139,0.006139
119,16590.3,1.16981,0.89162,1.22643,0.85586,0.75455,0.82814,0.5857,1.06314,0.77676,1.17716,0.006106,0.006106,0.006106
120,16728.6,1.16979,0.88759,1.22332,0.85689,0.75401,0.82837,0.58584,1.06273,0.77646,1.17674,0.006073,0.006073,0.006073
121,16867.3,1.16746,0.89048,1.22422,0.85705,0.75427,0.82852,0.58624,1.06275,0.77589,1.17655,0.00604,0.00604,0.00604
122,17006,1.16525,0.88562,1.22466,0.85608,0.75539,0.82863,0.5862,1.06257,0.77561,1.17618,0.006007,0.006007,0.006007
123,17144.7,1.16664,0.88476,1.21962,0.85633,0.75475,0.82865,0.58656,1.06224,0.7753,1.1759,0.005974,0.005974,0.005974
124,17282.6,1.16638,0.88182,1.22008,0.85672,0.75517,0.8288,0.58665,1.06172,0.77479,1.17537,0.005941,0.005941,0.005941
125,17420.7,1.16508,0.88543,1.22239,0.85894,0.75279,0.82878,0.58704,1.06159,0.77444,1.17503,0.005908,0.005908,0.005908
126,17559.5,1.16082,0.87725,1.2212,0.85902,0.75344,0.82892,0.58734,1.06171,0.77445,1.17485,0.005875,0.005875,0.005875
127,17698.2,1.15949,0.87729,1.219,0.86035,0.7526,0.82894,0.58747,1.06135,0.77411,1.17451,0.005842,0.005842,0.005842
128,17836.2,1.15505,0.8776,1.21548,0.85931,0.7525,0.82875,0.58748,1.06122,0.77382,1.17415,0.005809,0.005809,0.005809
129,17975,1.15866,0.87856,1.21551,0.85959,0.75369,0.82879,0.58741,1.06069,0.7734,1.17378,0.005776,0.005776,0.005776
130,18113.5,1.15946,0.87882,1.21885,0.86001,0.75444,0.82909,0.58739,1.06035,0.77294,1.17341,0.005743,0.005743,0.005743
131,18251.9,1.15788,0.87074,1.21332,0.85939,0.75471,0.82921,0.58789,1.0597,0.77207,1.17288,0.00571,0.00571,0.00571
132,18391.3,1.15398,0.86464,1.21178,0.8584,0.75427,0.82926,0.58765,1.05957,0.77159,1.17255,0.005677,0.005677,0.005677
133,18529.3,1.16162,0.87322,1.21279,0.8579,0.75552,0.82916,0.58764,1.05903,0.77153,1.17217,0.005644,0.005644,0.005644
134,18667.2,1.15256,0.86817,1.20971,0.85899,0.75463,0.8293,0.58804,1.05873,0.77084,1.17186,0.005611,0.005611,0.005611
135,18805.6,1.15166,0.86289,1.2088,0.85893,0.75505,0.82925,0.58833,1.05831,0.77014,1.17137,0.005578,0.005578,0.005578
136,18944.7,1.14762,0.85901,1.20844,0.85835,0.75608,0.82941,0.58824,1.05816,0.76979,1.17096,0.005545,0.005545,0.005545
137,19082.9,1.15412,0.86483,1.21207,0.85929,0.75513,0.82941,0.58847,1.05796,0.76939,1.17089,0.005512,0.005512,0.005512
138,19221.2,1.15102,0.85937,1.20689,0.85714,0.75696,0.82985,0.58835,1.0579,0.76917,1.17069,0.005479,0.005479,0.005479
139,19360.3,1.14311,0.85401,1.20464,0.85529,0.75799,0.82973,0.58869,1.05762,0.76878,1.17036,0.005446,0.005446,0.005446
140,19498.5,1.14677,0.85789,1.20677,0.85483,0.75793,0.82983,0.58849,1.05702,0.76817,1.16986,0.005413,0.005413,0.005413
141,19635.3,1.14363,0.85276,1.20367,0.85643,0.75776,0.83022,0.58891,1.05674,0.76798,1.16954,0.00538,0.00538,0.00538
142,19774.7,1.14295,0.85184,1.20798,0.85643,0.7583,0.83035,0.58872,1.0564,0.76758,1.16934,0.005347,0.005347,0.005347
143,19913.1,1.14034,0.85267,1.20193,0.85842,0.75713,0.83046,0.58877,1.05616,0.76763,1.16904,0.005314,0.005314,0.005314
144,20051.9,1.14726,0.84623,1.20202,0.85802,0.75789,0.83056,0.58881,1.05584,0.76703,1.16878,0.005281,0.005281,0.005281
145,20190.9,1.13733,0.85025,1.20024,0.85903,0.75729,0.83045,0.58897,1.05563,0.76694,1.16857,0.005248,0.005248,0.005248
146,20329.3,1.14408,0.84647,1.20361,0.8575,0.75717,0.83066,0.58912,1.05554,0.76646,1.16836,0.005215,0.005215,0.005215
147,20468.1,1.13477,0.84391,1.19874,0.85796,0.75665,0.8306,0.58928,1.05511,0.76602,1.16806,0.005182,0.005182,0.005182
148,20606.8,1.13817,0.84337,1.20161,0.85647,0.75837,0.831,0.58946,1.05536,0.76549,1.16813,0.005149,0.005149,0.005149
149,20745.7,1.13486,0.83933,1.198,0.85478,0.76017,0.8311,0.58962,1.0552,0.76515,1.1679,0.005116,0.005116,0.005116
150,20884.2,1.13265,0.83849,1.19755,0.85695,0.7587,0.83144,0.58983,1.05484,0.76444,1.16773,0.005083,0.005083,0.005083
151,21023,1.13753,0.84613,1.19669,0.85703,0.75867,0.83145,0.58968,1.05468,0.76423,1.16736,0.00505,0.00505,0.00505
152,21162.3,1.13068,0.83516,1.19569,0.85648,0.75935,0.83172,0.58995,1.05454,0.76383,1.16706,0.005017,0.005017,0.005017
153,21300.5,1.13445,0.83924,1.19997,0.85604,0.7596,0.83184,0.58982,1.05423,0.76366,1.16686,0.004984,0.004984,0.004984
154,21439.1,1.12841,0.8294,1.19112,0.85659,0.75904,0.83192,0.58981,1.05383,0.76301,1.16634,0.004951,0.004951,0.004951
155,21578.4,1.12915,0.83253,1.19673,0.85593,0.75994,0.83199,0.59034,1.05333,0.76206,1.1658,0.004918,0.004918,0.004918
156,21716.2,1.12418,0.82655,1.19147,0.85553,0.75915,0.83168,0.59066,1.05313,0.76152,1.16556,0.004885,0.004885,0.004885
157,21854.6,1.12897,0.83401,1.1911,0.85559,0.7596,0.83213,0.59083,1.05266,0.76084,1.16523,0.004852,0.004852,0.004852
158,21993.6,1.12402,0.8334,1.19428,0.85647,0.75909,0.8321,0.59107,1.05205,0.76076,1.16447,0.004819,0.004819,0.004819
159,22132.1,1.12932,0.83027,1.19313,0.85528,0.76144,0.83171,0.59112,1.05165,0.76018,1.16399,0.004786,0.004786,0.004786
160,22270.5,1.12509,0.8227,1.19029,0.85602,0.75953,0.83182,0.59152,1.05122,0.75989,1.16364,0.004753,0.004753,0.004753
161,22409.1,1.11949,0.82366,1.18793,0.85701,0.76,0.83195,0.59179,1.05093,0.75961,1.16335,0.00472,0.00472,0.00472
162,22548,1.11856,0.82084,1.18742,0.85644,0.76036,0.83219,0.59189,1.05038,0.75891,1.16272,0.004687,0.004687,0.004687
163,22686.6,1.12198,0.81968,1.18731,0.85589,0.76119,0.83275,0.59214,1.05002,0.75854,1.16241,0.004654,0.004654,0.004654
164,22825.2,1.12222,0.82021,1.18933,0.85787,0.76025,0.83256,0.59233,1.04971,0.75851,1.16214,0.004621,0.004621,0.004621
165,22964,1.12264,0.82016,1.18616,0.85809,0.75983,0.83265,0.59247,1.0496,0.75827,1.16208,0.004588,0.004588,0.004588
166,23102.5,1.12109,0.81861,1.18432,0.85789,0.76008,0.83277,0.59246,1.04948,0.75801,1.16184,0.004555,0.004555,0.004555
167,23240.6,1.11121,0.8118,1.18077,0.85808,0.76027,0.83296,0.5924,1.04924,0.7579,1.16163,0.004522,0.004522,0.004522
168,23379.7,1.1154,0.81191,1.1832,0.85846,0.76005,0.83279,0.59306,1.04895,0.75772,1.16151,0.004489,0.004489,0.004489
169,23517.8,1.11107,0.8097,1.1861,0.85924,0.76001,0.833,0.59297,1.04861,0.75768,1.161,0.004456,0.004456,0.004456
170,23656.2,1.11549,0.80923,1.18142,0.85773,0.7612,0.83319,0.59297,1.04849,0.75717,1.16089,0.004423,0.004423,0.004423
171,23794,1.11425,0.80762,1.18319,0.85834,0.76094,0.8334,0.593,1.04816,0.7572,1.16049,0.00439,0.00439,0.00439
172,23931.5,1.1118,0.81362,1.18264,0.85988,0.75986,0.8334,0.593,1.04787,0.75693,1.16019,0.004357,0.004357,0.004357
173,24069.3,1.11369,0.81033,1.18388,0.8582,0.76136,0.83351,0.59323,1.04775,0.75682,1.16001,0.004324,0.004324,0.004324
174,24207.4,1.10607,0.80653,1.1796,0.85841,0.76125,0.83357,0.59342,1.04766,0.7568,1.15989,0.004291,0.004291,0.004291
175,24344.9,1.11039,0.80325,1.17885,0.85761,0.76251,0.8337,0.59332,1.04723,0.75685,1.15948,0.004258,0.004258,0.004258
176,24483.2,1.10725,0.80397,1.17946,0.86002,0.76067,0.83364,0.59357,1.0468,0.75674,1.15896,0.004225,0.004225,0.004225
177,24621.7,1.10585,0.80253,1.17401,0.86052,0.76115,0.83406,0.5938,1.04617,0.75673,1.15838,0.004192,0.004192,0.004192
178,24760.4,1.11277,0.80516,1.17869,0.85831,0.7617,0.83381,0.59412,1.04585,0.7568,1.15809,0.004159,0.004159,0.004159
179,24898.2,1.10156,0.803,1.17678,0.86083,0.76061,0.83386,0.59467,1.04569,0.75667,1.15794,0.004126,0.004126,0.004126
180,25036.6,1.1025,0.80012,1.17758,0.86259,0.76022,0.83408,0.59513,1.04527,0.75658,1.15752,0.004093,0.004093,0.004093
181,25175.6,1.10314,0.7942,1.17357,0.86347,0.76004,0.83405,0.59491,1.04487,0.7567,1.15717,0.00406,0.00406,0.00406
182,25314.3,1.10111,0.79568,1.17502,0.8621,0.7607,0.83421,0.59506,1.04452,0.75675,1.15682,0.004027,0.004027,0.004027
183,25452.3,1.103,0.79415,1.1761,0.86239,0.76082,0.83387,0.59475,1.04456,0.75699,1.15669,0.003994,0.003994,0.003994
184,25591.7,1.09603,0.78938,1.17122,0.86244,0.76016,0.83393,0.59495,1.04416,0.75754,1.1564,0.003961,0.003961,0.003961
185,25730.5,1.10031,0.79382,1.17461,0.8633,0.75984,0.83391,0.59502,1.0436,0.7574,1.15577,0.003928,0.003928,0.003928
186,25869,1.09635,0.7926,1.17148,0.86386,0.75921,0.83395,0.59525,1.04323,0.75754,1.15547,0.003895,0.003895,0.003895
187,26006.7,1.10028,0.79312,1.17323,0.86364,0.75893,0.83417,0.59542,1.04301,0.75745,1.15521,0.003862,0.003862,0.003862
188,26145.7,1.09591,0.7904,1.17026,0.86507,0.75715,0.83398,0.59565,1.04242,0.75754,1.15469,0.003829,0.003829,0.003829
189,26284,1.08662,0.78248,1.16735,0.86471,0.75884,0.83435,0.59572,1.04215,0.75772,1.15425,0.003796,0.003796,0.003796
190,26421.9,1.0884,0.78389,1.16856,0.86533,0.75731,0.83402,0.59575,1.0416,0.75791,1.15374,0.003763,0.003763,0.003763
191,26560.6,1.09548,0.79071,1.17115,0.86505,0.75766,0.8343,0.59593,1.04113,0.75751,1.15332,0.00373,0.00373,0.00373
