epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,3639.98,1.43265,1.36694,1.41991,0.77654,0.66077,0.73491,0.4613,1.29898,1.16571,1.34481,0.009307,0.009307,0.009307
23,3803.65,1.42945,1.3337,1.41052,0.79632,0.64932,0.73759,0.46621,1.2926,1.15637,1.3369,0.009274,0.009274,0.009274
24,3967.81,1.42078,1.32547,1.4046,0.78795,0.65774,0.73903,0.47143,1.28221,1.13683,1.33295,0.009241,0.009241,0.009241
25,4131.71,1.40945,1.30129,1.39426,0.7884,0.66169,0.74266,0.47568,1.26958,1.11954,1.32393,0.009208,0.009208,0.009208
26,4295.14,1.4031,1.29383,1.39049,0.7987,0.66757,0.74751,0.47597,1.26829,1.11468,1.32323,0.009175,0.009175,0.009175
27,4458.63,1.39594,1.27767,1.38474,0.80714,0.67523,0.75818,0.4882,1.25269,1.08769,1.30701,0.009142,0.009142,0.009142
28,4621.43,1.3833,1.25616,1.37662,0.79366,0.67576,0.75406,0.48919,1.24383,1.07444,1.30202,0.009109,0.009109,0.009109
29,4784.88,1.38242,1.25455,1.37318,0.79876,0.68724,0.76285,0.49662,1.23861,1.04754,1.29852,0.009076,0.009076,0.009076
30,4948.12,1.37717,1.24667,1.36859,0.80709,0.68285,0.76473,0.49984,1.2227,1.04635,1.28524,0.009043,0.009043,0.009043
31,5112.58,1.37346,1.22809,1.36669,0.81527,0.68535,0.77305,0.5049,1.22852,1.02797,1.28834,0.00901,0.00901,0.00901
32,5276.25,1.3626,1.21919,1.36002,0.80046,0.69111,0.77005,0.50466,1.2204,1.03032,1.28218,0.008977,0.008977,0.008977
33,5439.88,1.36137,1.21412,1.35613,0.8161,0.68988,0.7761,0.51027,1.20957,1.01381,1.27267,0.008944,0.008944,0.008944
34,5601.87,1.3519,1.19768,1.34929,0.81018,0.69521,0.77823,0.51234,1.20996,1.00436,1.27005,0.008911,0.008911,0.008911
35,5759.1,1.35149,1.19428,1.34846,0.81441,0.6991,0.77922,0.51707,1.19696,0.99778,1.26334,0.008878,0.008878,0.008878
36,5916.63,1.34614,1.17813,1.34146,0.80672,0.70553,0.782,0.51919,1.18907,0.99017,1.25481,0.008845,0.008845,0.008845
37,6075.27,1.33133,1.16964,1.33315,0.80916,0.70676,0.78363,0.52137,1.18574,0.98243,1.25497,0.008812,0.008812,0.008812
38,6232.75,1.3328,1.16362,1.3312,0.81992,0.70625,0.78861,0.52781,1.17914,0.9698,1.24739,0.008779,0.008779,0.008779
39,6390.3,1.33176,1.15857,1.3287,0.81566,0.711,0.78896,0.53139,1.17144,0.9608,1.24544,0.008746,0.008746,0.008746
40,6548.26,1.32321,1.15685,1.32669,0.8212,0.71183,0.78957,0.52984,1.17428,0.95836,1.24499,0.008713,0.008713,0.008713
41,6706.2,1.31392,1.13786,1.31828,0.82649,0.71404,0.7926,0.53256,1.16351,0.94672,1.23381,0.00868,0.00868,0.00868
42,6863.5,1.31698,1.13793,1.31894,0.82277,0.71757,0.79576,0.53519,1.16506,0.94322,1.23572,0.008647,0.008647,0.008647
43,7020.97,1.30932,1.13341,1.31686,0.81776,0.72074,0.79469,0.53738,1.15593,0.93814,1.23184,0.008614,0.008614,0.008614
44,7179.79,1.30512,1.11507,1.31163,0.83295,0.71471,0.79637,0.53787,1.15451,0.93154,1.22905,0.008581,0.008581,0.008581
45,7337.5,1.3081,1.12182,1.30937,0.81783,0.71985,0.79606,0.5393,1.14738,0.92822,1.22563,0.008548,0.008548,0.008548
46,7495.83,1.2965,1.1024,1.30112,0.81691,0.73014,0.80125,0.54406,1.14844,0.92103,1.22203,0.008515,0.008515,0.008515
47,7654.85,1.29111,1.10834,1.30158,0.82619,0.72183,0.80248,0.54738,1.13764,0.91547,1.21707,0.008482,0.008482,0.008482
48,7813.08,1.29307,1.09364,1.29749,0.82179,0.72621,0.80098,0.54634,1.13717,0.91379,1.21716,0.008449,0.008449,0.008449
49,7970.88,1.28639,1.08692,1.29535,0.82926,0.72893,0.8026,0.54979,1.1376,0.9085,1.21679,0.008416,0.008416,0.008416
50,8128.16,1.29026,1.09172,1.29482,0.82822,0.73295,0.80567,0.54898,1.13812,0.90306,1.21464,0.008383,0.008383,0.008383
51,8285.56,1.28247,1.07592,1.28991,0.83505,0.72754,0.80645,0.55186,1.12943,0.89595,1.20837,0.00835,0.00835,0.00835
52,8443.09,1.2822,1.07638,1.29334,0.83233,0.73331,0.80944,0.55428,1.12182,0.88685,1.20332,0.008317,0.008317,0.008317
53,8599.96,1.27555,1.06404,1.2842,0.83496,0.73626,0.81081,0.55623,1.12134,0.88346,1.20188,0.008284,0.008284,0.008284
54,8757.53,1.2707,1.06984,1.28207,0.84158,0.73167,0.81115,0.55682,1.12051,0.87954,1.20089,0.008251,0.008251,0.008251
55,8916.09,1.26826,1.05347,1.28338,0.84221,0.73179,0.81356,0.55929,1.12054,0.8768,1.20008,0.008218,0.008218,0.008218
56,9073.2,1.2725,1.05588,1.28433,0.83127,0.74014,0.81307,0.55987,1.11795,0.87337,1.19887,0.008185,0.008185,0.008185
57,9231.18,1.26627,1.04918,1.27551,0.83857,0.73892,0.81393,0.56179,1.11388,0.8705,1.19681,0.008152,0.008152,0.008152
58,9388.94,1.26547,1.03953,1.27596,0.83513,0.7441,0.81533,0.56349,1.11143,0.8623,1.19569,0.008119,0.008119,0.008119
59,9547.08,1.25982,1.04035,1.27546,0.84425,0.74064,0.81642,0.56563,1.10473,0.85864,1.1908,0.008086,0.008086,0.008086
60,9704.47,1.26079,1.03581,1.2743,0.82982,0.75035,0.81697,0.56648,1.10418,0.85637,1.18907,0.008053,0.008053,0.008053
61,9862.22,1.24777,1.0289,1.26653,0.83974,0.74306,0.81732,0.56573,1.10292,0.85781,1.18771,0.00802,0.00802,0.00802
62,10019.2,1.24334,1.02963,1.2654,0.83967,0.74593,0.8174,0.56615,1.10066,0.85499,1.18667,0.007987,0.007987,0.007987
63,10176.4,1.25513,1.02535,1.27014,0.84224,0.7423,0.81848,0.56786,1.09715,0.85082,1.18318,0.007954,0.007954,0.007954
64,10334.6,1.25199,1.02041,1.26554,0.85041,0.7389,0.81904,0.56749,1.09716,0.84797,1.18281,0.007921,0.007921,0.007921
65,10492.3,1.24419,1.01789,1.26468,0.85852,0.7338,0.81955,0.56866,1.09441,0.84512,1.18199,0.007888,0.007888,0.007888
66,10650,1.24202,1.01186,1.25881,0.85772,0.73562,0.82074,0.56911,1.09389,0.8418,1.18155,0.007855,0.007855,0.007855
67,10807.5,1.24002,1.00361,1.259,0.85331,0.74246,0.82225,0.57113,1.09114,0.8374,1.1798,0.007822,0.007822,0.007822
68,10965.3,1.23511,1.00344,1.25541,0.85318,0.74329,0.82353,0.57251,1.09114,0.83281,1.17946,0.007789,0.007789,0.007789
69,11123.3,1.2399,1.00195,1.25538,0.85901,0.74475,0.8251,0.57363,1.08889,0.82822,1.17829,0.007756,0.007756,0.007756
70,11282.3,1.2342,0.99521,1.25247,0.8594,0.74188,0.82487,0.57432,1.08621,0.82822,1.17646,0.007723,0.007723,0.007723
71,11439.8,1.23237,1.00026,1.25456,0.85713,0.74483,0.82538,0.57465,1.0843,0.82562,1.17467,0.00769,0.00769,0.00769
72,11597.6,1.22816,0.9841,1.24953,0.85029,0.74973,0.82535,0.57556,1.08252,0.82426,1.1738,0.007657,0.007657,0.007657
73,11755.6,1.22696,0.98689,1.25007,0.85668,0.7439,0.82557,0.57559,1.082,0.82263,1.17348,0.007624,0.007624,0.007624
74,11913.2,1.22563,0.98663,1.24905,0.8447,0.75466,0.82605,0.57666,1.08113,0.82114,1.17234,0.007591,0.007591,0.007591
75,12071.4,1.22998,0.97969,1.24636,0.84318,0.75595,0.8266,0.57733,1.08084,0.8194,1.17196,0.007558,0.007558,0.007558
76,12229,1.21939,0.97407,1.24223,0.85115,0.75163,0.82751,0.57799,1.08014,0.81646,1.17178,0.007525,0.007525,0.007525
77,12386.8,1.22158,0.97228,1.2423,0.85249,0.75036,0.82791,0.57853,1.07946,0.81428,1.17107,0.007492,0.007492,0.007492
78,12545.3,1.21883,0.96656,1.24033,0.85109,0.75189,0.82844,0.5789,1.07805,0.81269,1.17039,0.007459,0.007459,0.007459
79,12703.2,1.22079,0.97274,1.242,0.85306,0.75107,0.82853,0.57943,1.0776,0.81066,1.16957,0.007426,0.007426,0.007426
80,12860.6,1.20603,0.96042,1.2349,0.85322,0.75487,0.82888,0.58018,1.07737,0.80966,1.16937,0.007393,0.007393,0.007393
81,13018.8,1.21242,0.95567,1.23934,0.85154,0.75515,0.82922,0.58036,1.07628,0.80748,1.16859,0.00736,0.00736,0.00736
82,13176.6,1.21489,0.9647,1.23641,0.85064,0.75316,0.82887,0.58113,1.07432,0.80614,1.16701,0.007327,0.007327,0.007327
83,13333.7,1.21277,0.95501,1.23517,0.85387,0.75012,0.82918,0.58163,1.07276,0.80441,1.16573,0.007294,0.007294,0.007294
84,13491,1.20673,0.95467,1.23172,0.85331,0.75235,0.82957,0.58219,1.07167,0.80288,1.16525,0.007261,0.007261,0.007261
85,13648.8,1.2111,0.95837,1.23543,0.85727,0.75153,0.82937,0.58244,1.07062,0.80107,1.16485,0.007228,0.007228,0.007228
86,13807.9,1.20852,0.95463,1.23482,0.84971,0.75448,0.82998,0.58324,1.06986,0.79996,1.16429,0.007195,0.007195,0.007195
87,13965.8,1.20862,0.9456,1.23071,0.8505,0.75417,0.83025,0.58397,1.06867,0.79913,1.1635,0.007162,0.007162,0.007162
88,14122.6,1.19913,0.93957,1.22867,0.85763,0.75038,0.8308,0.58454,1.06783,0.79773,1.16267,0.007129,0.007129,0.007129
89,14279.2,1.19616,0.94162,1.2296,0.85676,0.75046,0.83049,0.58495,1.06712,0.79679,1.16194,0.007096,0.007096,0.007096
90,14436.1,1.1912,0.92869,1.22264,0.84274,0.75991,0.83066,0.58516,1.06614,0.79529,1.16112,0.007063,0.007063,0.007063
91,14593.7,1.19469,0.93556,1.22259,0.84369,0.75938,0.83147,0.58543,1.06546,0.79407,1.16086,0.00703,0.00703,0.00703
92,14750.9,1.19399,0.93046,1.22095,0.84036,0.76421,0.8317,0.58589,1.06442,0.79304,1.16015,0.006997,0.006997,0.006997
93,14908.2,1.19103,0.92213,1.21994,0.84157,0.7624,0.83197,0.5857,1.06393,0.79146,1.15975,0.006964,0.006964,0.006964
94,15065.1,1.19384,0.9291,1.22098,0.8509,0.7562,0.8321,0.58579,1.06322,0.79085,1.15929,0.006931,0.006931,0.006931
95,15222.1,1.19215,0.9224,1.22062,0.85712,0.75258,0.83274,0.58649,1.06266,0.78963,1.15871,0.006898,0.006898,0.006898
96,15379.9,1.19695,0.92647,1.21944,0.85588,0.75336,0.8326,0.58667,1.06169,0.78918,1.15827,0.006865,0.006865,0.006865
97,15537.6,1.19062,0.92406,1.22057,0.8578,0.7547,0.8332,0.58724,1.06125,0.78847,1.15785,0.006832,0.006832,0.006832
98,15695.4,1.18489,0.91691,1.2186,0.85576,0.75482,0.83325,0.58744,1.06055,0.78698,1.15748,0.006799,0.006799,0.006799
99,15853,1.18575,0.914,1.21257,0.85481,0.75622,0.8333,0.58791,1.06012,0.78625,1.15724,0.006766,0.006766,0.006766
100,16010.4,1.18528,0.92131,1.2165,0.84688,0.76329,0.83359,0.58815,1.05961,0.78478,1.15644,0.006733,0.006733,0.006733
101,16168.2,1.1761,0.90598,1.21419,0.84617,0.76486,0.83377,0.58836,1.05883,0.78337,1.15581,0.0067,0.0067,0.0067
102,16326.2,1.17662,0.91023,1.21488,0.84256,0.76669,0.8337,0.58847,1.0583,0.78273,1.15534,0.006667,0.006667,0.006667
103,16483.7,1.18479,0.90763,1.20957,0.84216,0.76689,0.83365,0.58889,1.05754,0.78163,1.15481,0.006634,0.006634,0.006634
104,16640.9,1.17227,0.90315,1.21291,0.83901,0.77069,0.83395,0.58915,1.05691,0.78119,1.15432,0.006601,0.006601,0.006601
105,16798.3,1.17597,0.90427,1.21113,0.83826,0.77057,0.834,0.58973,1.05618,0.78051,1.15385,0.006568,0.006568,0.006568
106,16955.6,1.17714,0.90273,1.21011,0.83863,0.77083,0.83425,0.59035,1.05542,0.77974,1.15341,0.006535,0.006535,0.006535
107,17112.4,1.17001,0.90098,1.21118,0.83949,0.77078,0.83435,0.59025,1.05517,0.77893,1.15304,0.006502,0.006502,0.006502
108,17268.8,1.17194,0.89618,1.20598,0.83879,0.77078,0.83463,0.59061,1.05489,0.77846,1.15267,0.006469,0.006469,0.006469
109,17425.8,1.1658,0.89897,1.20825,0.837,0.77216,0.83509,0.59079,1.05443,0.7779,1.15222,0.006436,0.006436,0.006436
110,17583.3,1.17534,0.89738,1.20799,0.83758,0.77254,0.83532,0.59096,1.05414,0.77707,1.15186,0.006403,0.006403,0.006403
111,17740.5,1.17035,0.88688,1.20479,0.83679,0.77374,0.83565,0.59118,1.05351,0.77635,1.15149,0.00637,0.00637,0.00637
112,17899.3,1.1675,0.88534,1.20408,0.838,0.7736,0.83571,0.5915,1.05323,0.77568,1.15107,0.006337,0.006337,0.006337
113,18057.8,1.16247,0.88874,1.20322,0.83769,0.77399,0.83597,0.59156,1.05283,0.77517,1.15063,0.006304,0.006304,0.006304
114,18215.6,1.16941,0.88688,1.20151,0.83878,0.77464,0.83583,0.59197,1.05243,0.77469,1.15022,0.006271,0.006271,0.006271
115,18371.8,1.16026,0.88796,1.19774,0.83854,0.77427,0.83573,0.59194,1.05224,0.77394,1.15,0.006238,0.006238,0.006238
116,18528.7,1.1595,0.87899,1.19648,0.83611,0.77569,0.83627,0.59219,1.05177,0.77332,1.14981,0.006205,0.006205,0.006205
117,18685.9,1.15933,0.87148,1.19597,0.83777,0.77422,0.83639,0.59241,1.05132,0.77255,1.14935,0.006172,0.006172,0.006172
118,18843.5,1.15909,0.87468,1.1928,0.8378,0.77363,0.83666,0.59238,1.05066,0.77183,1.14891,0.006139,0.006139,0.006139
119,19001.2,1.15515,0.87028,1.19699,0.83865,0.77328,0.8364,0.59261,1.0504,0.77118,1.14863,0.006106,0.006106,0.006106
120,19158.9,1.15938,0.86831,1.19641,0.83815,0.77333,0.83665,0.59292,1.04985,0.77051,1.14833,0.006073,0.006073,0.006073
121,19316.8,1.15542,0.8763,1.19788,0.83848,0.77309,0.83699,0.59342,1.04992,0.76996,1.14845,0.00604,0.00604,0.00604
122,19473.6,1.14956,0.86636,1.19498,0.8388,0.77297,0.83687,0.59403,1.04951,0.76948,1.14807,0.006007,0.006007,0.006007
123,19631.1,1.15387,0.86457,1.19231,0.84094,0.77243,0.83725,0.59405,1.04915,0.76888,1.14783,0.005974,0.005974,0.005974
124,19787.7,1.15139,0.86324,1.19282,0.84083,0.77212,0.83707,0.59419,1.0486,0.76812,1.14737,0.005941,0.005941,0.005941
125,19944.7,1.15015,0.86464,1.19208,0.84191,0.77233,0.83726,0.59471,1.04844,0.76706,1.1473,0.005908,0.005908,0.005908
126,20102.1,1.14598,0.85855,1.19257,0.84524,0.7703,0.83726,0.59507,1.04833,0.76642,1.14708,0.005875,0.005875,0.005875
127,20259.3,1.14329,0.85693,1.18966,0.84282,0.77181,0.83722,0.59517,1.04807,0.76584,1.14683,0.005842,0.005842,0.005842
128,20416.3,1.14226,0.85669,1.18726,0.84343,0.77171,0.83735,0.59538,1.04797,0.76529,1.14657,0.005809,0.005809,0.005809
129,20573.5,1.14845,0.85939,1.18883,0.84391,0.77201,0.83757,0.59535,1.0479,0.76448,1.1464,0.005776,0.005776,0.005776
130,20730.2,1.14429,0.85832,1.18994,0.84328,0.77281,0.83773,0.59548,1.04783,0.76389,1.14621,0.005743,0.005743,0.005743
131,20887.8,1.14493,0.85107,1.18546,0.84536,0.77287,0.83789,0.59558,1.04785,0.76342,1.14611,0.00571,0.00571,0.00571
132,21045.6,1.13919,0.84696,1.18385,0.846,0.77208,0.83793,0.59584,1.04756,0.76305,1.14586,0.005677,0.005677,0.005677
133,21202.8,1.14691,0.85171,1.18523,0.84677,0.77236,0.83816,0.59621,1.04734,0.7626,1.1456,0.005644,0.005644,0.005644
134,21360.2,1.13608,0.84639,1.1825,0.84827,0.77226,0.8384,0.59629,1.04747,0.7619,1.14554,0.005611,0.005611,0.005611
135,21518.4,1.13863,0.84541,1.18331,0.84925,0.77214,0.83863,0.59652,1.04723,0.76156,1.14525,0.005578,0.005578,0.005578
136,21675.9,1.1346,0.84167,1.18105,0.85148,0.77009,0.8387,0.5965,1.04692,0.76125,1.14501,0.005545,0.005545,0.005545
137,21833.2,1.13954,0.84592,1.18479,0.85004,0.77065,0.83901,0.5968,1.04669,0.7606,1.14472,0.005512,0.005512,0.005512
138,21991,1.14001,0.84031,1.18174,0.84902,0.77172,0.83913,0.5969,1.04638,0.76003,1.14432,0.005479,0.005479,0.005479
139,22149.2,1.12917,0.83421,1.17502,0.8473,0.77292,0.83893,0.59713,1.04614,0.75935,1.14414,0.005446,0.005446,0.005446
140,22306.3,1.13403,0.83729,1.17945,0.84816,0.77294,0.83945,0.59713,1.04594,0.75895,1.14394,0.005413,0.005413,0.005413
141,22463.7,1.12761,0.83438,1.17595,0.84855,0.77312,0.8396,0.59728,1.04584,0.75855,1.14367,0.00538,0.00538,0.00538
142,22621.8,1.12677,0.83125,1.17958,0.84657,0.77381,0.83929,0.59745,1.04564,0.75808,1.14347,0.005347,0.005347,0.005347
143,22779.4,1.12954,0.83157,1.17592,0.84751,0.77381,0.83937,0.59765,1.04542,0.75777,1.14322,0.005314,0.005314,0.005314
144,22936.3,1.13163,0.82518,1.17317,0.85196,0.77067,0.83945,0.5979,1.0452,0.75719,1.14305,0.005281,0.005281,0.005281
145,23092.8,1.12289,0.82809,1.17233,0.84887,0.7728,0.83961,0.59801,1.04498,0.75703,1.1427,0.005248,0.005248,0.005248
146,23249.9,1.13007,0.83107,1.17453,0.85202,0.77067,0.83971,0.59807,1.04458,0.75619,1.14234,0.005215,0.005215,0.005215
147,23407.5,1.12123,0.82754,1.17203,0.84971,0.77216,0.83957,0.59822,1.0444,0.75572,1.14221,0.005182,0.005182,0.005182
148,23564.4,1.12582,0.82722,1.17469,0.85269,0.77202,0.83984,0.59826,1.04428,0.75528,1.142,0.005149,0.005149,0.005149
149,23721.2,1.12314,0.82174,1.17159,0.85091,0.77211,0.83997,0.59881,1.04401,0.75489,1.14173,0.005116,0.005116,0.005116
150,23878.2,1.11941,0.82033,1.16806,0.85061,0.77315,0.84051,0.59912,1.04362,0.75436,1.14124,0.005083,0.005083,0.005083
151,24034.9,1.12392,0.82433,1.16989,0.85034,0.77385,0.84065,0.5996,1.0432,0.75375,1.14086,0.00505,0.00505,0.00505
152,24192.4,1.11676,0.81621,1.16832,0.8502,0.77405,0.84073,0.5995,1.04301,0.75328,1.14079,0.005017,0.005017,0.005017
153,24350.4,1.12051,0.81783,1.17217,0.84978,0.77535,0.84089,0.59965,1.04281,0.75312,1.14041,0.004984,0.004984,0.004984
154,24508.2,1.11529,0.81359,1.16573,0.84843,0.77639,0.84113,0.59986,1.04245,0.75263,1.14001,0.004951,0.004951,0.004951
155,24665.7,1.11623,0.81716,1.17056,0.84818,0.77673,0.84144,0.6,1.04222,0.75227,1.13994,0.004918,0.004918,0.004918
156,24822.8,1.11342,0.80936,1.16739,0.84734,0.77648,0.84087,0.60024,1.04183,0.75176,1.13984,0.004885,0.004885,0.004885
157,24980.4,1.11378,0.81275,1.16406,0.84697,0.77684,0.84076,0.60083,1.04161,0.75184,1.13954,0.004852,0.004852,0.004852
158,25137.6,1.11337,0.81049,1.1688,0.8471,0.77686,0.84077,0.60095,1.04137,0.75121,1.13927,0.004819,0.004819,0.004819
159,25295.6,1.11731,0.81062,1.16812,0.84776,0.77683,0.84082,0.60093,1.04081,0.75062,1.13887,0.004786,0.004786,0.004786
160,25452.3,1.10774,0.80218,1.16095,0.84915,0.77687,0.84118,0.60155,1.04035,0.75037,1.13818,0.004753,0.004753,0.004753
161,25609,1.10614,0.80304,1.16143,0.84887,0.7769,0.84128,0.6016,1.0402,0.75017,1.13793,0.00472,0.00472,0.00472
162,25766,1.10605,0.80164,1.16099,0.84827,0.77848,0.84159,0.60183,1.04018,0.74943,1.13781,0.004687,0.004687,0.004687
163,25923.2,1.10834,0.80066,1.16105,0.84868,0.77769,0.84148,0.60212,1.03957,0.74908,1.13736,0.004654,0.004654,0.004654
164,26080.4,1.1075,0.80132,1.16043,0.85092,0.77666,0.84156,0.60196,1.03936,0.74898,1.13712,0.004621,0.004621,0.004621
165,26237.6,1.10996,0.79864,1.16121,0.8513,0.77631,0.84142,0.60236,1.03882,0.74858,1.13656,0.004588,0.004588,0.004588
166,26395,1.10585,0.79901,1.15588,0.85098,0.77719,0.84153,0.60252,1.03841,0.74821,1.13623,0.004555,0.004555,0.004555
167,26552.9,1.0989,0.79351,1.15373,0.85105,0.77738,0.84163,0.60281,1.03817,0.74777,1.1358,0.004522,0.004522,0.004522
168,26710.3,1.10086,0.79413,1.15765,0.85095,0.77825,0.84181,0.60326,1.03758,0.74745,1.13533,0.004489,0.004489,0.004489
169,26867.8,1.09957,0.78972,1.16265,0.85188,0.77691,0.84202,0.60303,1.03726,0.74719,1.13496,0.004456,0.004456,0.004456
170,27024.8,1.10141,0.7932,1.15542,0.85204,0.77748,0.84225,0.60323,1.03705,0.74699,1.13465,0.004423,0.004423,0.004423
171,27181.9,1.1001,0.78758,1.15746,0.85251,0.77757,0.84292,0.60348,1.03685,0.74668,1.13448,0.00439,0.00439,0.00439
172,27339.9,1.09619,0.79058,1.15493,0.85279,0.77746,0.84272,0.60358,1.0365,0.74615,1.13407,0.004357,0.004357,0.004357
173,27497.7,1.09635,0.7878,1.15483,0.854,0.77644,0.84298,0.60381,1.03635,0.74566,1.1338,0.004324,0.004324,0.004324
174,27655,1.08938,0.78459,1.15155,0.85456,0.77677,0.84299,0.604,1.03585,0.74522,1.13325,0.004291,0.004291,0.004291
175,27812.6,1.09502,0.78606,1.15315,0.85391,0.77795,0.84313,0.60436,1.03572,0.74504,1.13298,0.004258,0.004258,0.004258
176,27969.1,1.09489,0.78519,1.15578,0.85517,0.77725,0.84363,0.60463,1.03553,0.74443,1.13294,0.004225,0.004225,0.004225
177,28126.6,1.0951,0.78267,1.15084,0.85687,0.77726,0.8436,0.60458,1.03518,0.74389,1.13242,0.004192,0.004192,0.004192
178,28284.2,1.09823,0.78348,1.15204,0.85592,0.77736,0.84354,0.60491,1.03507,0.74333,1.13232,0.004159,0.004159,0.004159
179,28442.2,1.08753,0.78688,1.15031,0.85697,0.77783,0.84376,0.6051,1.03463,0.74303,1.13195,0.004126,0.004126,0.004126
180,28602.1,1.08799,0.78215,1.14999,0.8571,0.77823,0.84386,0.605,1.03417,0.7429,1.1314,0.004093,0.004093,0.004093
181,28760.1,1.08655,0.77749,1.14547,0.85735,0.77841,0.84407,0.6051,1.03399,0.7427,1.13124,0.00406,0.00406,0.00406
182,28917.5,1.08523,0.77745,1.14648,0.8571,0.77802,0.84388,0.60542,1.034,0.74249,1.13113,0.004027,0.004027,0.004027
183,29074.8,1.08771,0.78077,1.14772,0.85745,0.77816,0.84427,0.60548,1.03395,0.7423,1.13098,0.003994,0.003994,0.003994
184,29232.3,1.08154,0.77152,1.14346,0.85701,0.77866,0.84422,0.60597,1.03372,0.74215,1.13089,0.003961,0.003961,0.003961
185,29389.3,1.08492,0.7755,1.14671,0.85753,0.77926,0.84442,0.60601,1.03329,0.74172,1.1306,0.003928,0.003928,0.003928
186,29547.1,1.08161,0.77301,1.14381,0.85879,0.77828,0.84452,0.60575,1.03328,0.74135,1.13053,0.003895,0.003895,0.003895
187,29704,1.08636,0.77197,1.14763,0.85872,0.7791,0.84451,0.6063,1.03302,0.74133,1.13033,0.003862,0.003862,0.003862
188,29860.6,1.07972,0.77078,1.1427,0.85862,0.77878,0.84448,0.60607,1.03301,0.74112,1.13041,0.003829,0.003829,0.003829
189,30017,1.0756,0.76327,1.14155,0.85849,0.77907,0.84497,0.60621,1.0326,0.74087,1.13008,0.003796,0.003796,0.003796
190,30174.1,1.07577,0.76745,1.14253,0.85867,0.77898,0.84556,0.60631,1.03289,0.74073,1.13021,0.003763,0.003763,0.003763
191,30331.2,1.08115,0.76843,1.1448,0.85947,0.77857,0.84559,0.60652,1.03264,0.74062,1.13005,0.00373,0.00373,0.00373
