epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,5936.25,1.4722,1.38312,1.37698,0.78412,0.64379,0.73022,0.45018,1.34109,1.20665,1.31967,0.008944,0.008944,0.008944
34,6109.45,1.4629,1.36393,1.371,0.79451,0.63798,0.73442,0.45445,1.32899,1.19538,1.31418,0.008911,0.008911,0.008911
35,6281.95,1.46024,1.35986,1.36777,0.77031,0.66165,0.73663,0.45905,1.32284,1.19131,1.31055,0.008878,0.008878,0.008878
36,6455.13,1.45493,1.33885,1.36155,0.7914,0.65592,0.74305,0.46366,1.31439,1.17034,1.3022,0.008845,0.008845,0.008845
37,6627.72,1.44234,1.3301,1.35689,0.7747,0.67265,0.74623,0.46775,1.31146,1.15627,1.3003,0.008812,0.008812,0.008812
38,6800.69,1.43801,1.32439,1.34864,0.78144,0.67804,0.75355,0.47425,1.30121,1.14108,1.29361,0.008779,0.008779,0.008779
39,6973.39,1.43807,1.31467,1.34818,0.79811,0.66498,0.75187,0.47294,1.29943,1.13569,1.28897,0.008746,0.008746,0.008746
40,7146.13,1.42763,1.30614,1.34615,0.79337,0.67257,0.75366,0.47651,1.29704,1.12302,1.28704,0.008713,0.008713,0.008713
41,7319.07,1.41719,1.29209,1.33834,0.79931,0.67746,0.7593,0.47974,1.28721,1.11591,1.28251,0.00868,0.00868,0.00868
42,7491.73,1.41703,1.28586,1.339,0.80817,0.67883,0.76145,0.48274,1.27962,1.11035,1.27559,0.008647,0.008647,0.008647
43,7664.84,1.41132,1.28023,1.33706,0.79845,0.68413,0.76359,0.48744,1.27616,1.10612,1.27597,0.008614,0.008614,0.008614
44,7837.78,1.4066,1.26431,1.33232,0.80568,0.67927,0.7607,0.48565,1.2669,1.09621,1.26818,0.008581,0.008581,0.008581
45,8010.93,1.40835,1.2672,1.33006,0.80067,0.68573,0.76454,0.49037,1.26429,1.08645,1.26743,0.008548,0.008548,0.008548
46,8183.45,1.39786,1.25028,1.32207,0.78904,0.69706,0.76944,0.49533,1.25285,1.07882,1.26032,0.008515,0.008515,0.008515
47,8355.97,1.38856,1.25115,1.32085,0.80129,0.69067,0.77176,0.49864,1.24938,1.07125,1.26006,0.008482,0.008482,0.008482
48,8530.09,1.38666,1.23303,1.31471,0.80668,0.68824,0.77161,0.49674,1.25041,1.06737,1.25876,0.008449,0.008449,0.008449
49,8705.1,1.38054,1.22662,1.31305,0.8084,0.68978,0.77312,0.49879,1.23917,1.06016,1.25202,0.008416,0.008416,0.008416
50,8878.55,1.38804,1.22755,1.31457,0.80844,0.69755,0.7757,0.50231,1.23505,1.04999,1.24681,0.008383,0.008383,0.008383
51,9051.12,1.37818,1.21255,1.30958,0.81455,0.69476,0.77981,0.50593,1.23465,1.04304,1.2454,0.00835,0.00835,0.00835
52,9226.71,1.37598,1.21364,1.31123,0.8197,0.70076,0.78254,0.51065,1.22588,1.03275,1.24055,0.008317,0.008317,0.008317
53,9400.31,1.37046,1.19501,1.30352,0.81649,0.70064,0.7829,0.51217,1.2234,1.02562,1.23751,0.008284,0.008284,0.008284
54,9573.6,1.36416,1.20424,1.30111,0.81541,0.70526,0.78278,0.51227,1.2197,1.02321,1.23701,0.008251,0.008251,0.008251
55,9747.73,1.36199,1.18804,1.30226,0.81698,0.70542,0.78455,0.51429,1.21344,1.01789,1.23151,0.008218,0.008218,0.008218
56,9921.57,1.36346,1.18681,1.302,0.82091,0.70489,0.78482,0.51563,1.21302,1.01655,1.22958,0.008185,0.008185,0.008185
57,10094.9,1.35978,1.17845,1.2935,0.82385,0.70731,0.78751,0.51719,1.21069,1.01023,1.22845,0.008152,0.008152,0.008152
58,10268.6,1.3578,1.16968,1.29163,0.82024,0.70676,0.78759,0.51777,1.2071,1.00647,1.226,0.008119,0.008119,0.008119
59,10442.2,1.34617,1.16806,1.28988,0.82494,0.70698,0.78971,0.51948,1.20695,1.00061,1.22597,0.008086,0.008086,0.008086
60,10616.2,1.34641,1.15973,1.28655,0.82757,0.70764,0.79154,0.52158,1.20174,0.99651,1.22074,0.008053,0.008053,0.008053
61,10790.2,1.3388,1.15308,1.28531,0.81619,0.71372,0.79323,0.52295,1.19618,0.98785,1.21762,0.00802,0.00802,0.00802
62,10964.1,1.33259,1.15056,1.28278,0.82431,0.70971,0.79352,0.52486,1.19116,0.98448,1.21439,0.007987,0.007987,0.007987
63,11138.2,1.33887,1.15131,1.2846,0.82364,0.7104,0.79426,0.52737,1.18896,0.98177,1.21241,0.007954,0.007954,0.007954
64,11312,1.33582,1.14493,1.2808,0.82251,0.71396,0.79486,0.52816,1.18959,0.98201,1.21264,0.007921,0.007921,0.007921
65,11485.3,1.32949,1.13951,1.27776,0.8273,0.71334,0.79542,0.52899,1.18712,0.9782,1.21109,0.007888,0.007888,0.007888
66,11658.7,1.32714,1.13069,1.27263,0.8244,0.71118,0.79694,0.53027,1.18409,0.97025,1.2086,0.007855,0.007855,0.007855
67,11832,1.32423,1.12196,1.27287,0.83225,0.71229,0.79937,0.5322,1.18359,0.96488,1.20664,0.007822,0.007822,0.007822
68,12005.4,1.3156,1.12472,1.2669,0.8357,0.71166,0.79959,0.53335,1.1821,0.96136,1.20553,0.007789,0.007789,0.007789
69,12178.8,1.3211,1.11834,1.26676,0.83726,0.71521,0.80092,0.53504,1.18064,0.95838,1.20441,0.007756,0.007756,0.007756
70,12352.6,1.31261,1.10926,1.2627,0.83683,0.7129,0.80004,0.53548,1.17833,0.95699,1.20327,0.007723,0.007723,0.007723
71,12525.9,1.31183,1.11103,1.2651,0.83516,0.71383,0.80029,0.53634,1.17504,0.95316,1.20131,0.00769,0.00769,0.00769
72,12699.6,1.30697,1.09369,1.25964,0.8293,0.71852,0.80118,0.5374,1.17256,0.94921,1.19921,0.007657,0.007657,0.007657
73,12872.8,1.3062,1.09382,1.26097,0.82907,0.72008,0.80179,0.53815,1.17077,0.94731,1.19779,0.007624,0.007624,0.007624
74,13045.8,1.30275,1.0974,1.25834,0.83479,0.71724,0.80207,0.53901,1.16797,0.94509,1.19633,0.007591,0.007591,0.007591
75,13219.6,1.30652,1.08857,1.25725,0.83333,0.71861,0.80308,0.54053,1.16467,0.93994,1.19472,0.007558,0.007558,0.007558
76,13392.8,1.29495,1.08028,1.25097,0.82567,0.72737,0.8049,0.5423,1.16128,0.93598,1.19291,0.007525,0.007525,0.007525
77,13566.2,1.29837,1.07732,1.25055,0.83904,0.71991,0.80576,0.54295,1.15873,0.93297,1.19074,0.007492,0.007492,0.007492
78,13739.4,1.29452,1.07057,1.24822,0.83444,0.72515,0.8065,0.54391,1.15718,0.92992,1.18934,0.007459,0.007459,0.007459
79,13912.9,1.29518,1.07933,1.25095,0.83706,0.72555,0.80813,0.54505,1.15626,0.92733,1.18837,0.007426,0.007426,0.007426
80,14086.9,1.28337,1.06914,1.24546,0.83893,0.72458,0.80876,0.5465,1.15499,0.9253,1.18741,0.007393,0.007393,0.007393
81,14260.5,1.28747,1.06215,1.24798,0.84492,0.72059,0.80922,0.54713,1.15382,0.92338,1.18659,0.00736,0.00736,0.00736
82,14433.8,1.29087,1.06945,1.24416,0.84411,0.72085,0.81011,0.54739,1.15255,0.92084,1.18555,0.007327,0.007327,0.007327
83,14610,1.28623,1.06071,1.24306,0.83639,0.72704,0.81095,0.54756,1.15167,0.9187,1.18444,0.007294,0.007294,0.007294
84,14783.4,1.27989,1.05797,1.23825,0.8376,0.7293,0.81187,0.54798,1.15055,0.91612,1.18374,0.007261,0.007261,0.007261
85,14957.1,1.28619,1.05648,1.24219,0.83348,0.73216,0.81213,0.54848,1.1488,0.91416,1.18243,0.007228,0.007228,0.007228
86,15130.9,1.28182,1.0536,1.24065,0.83742,0.73077,0.81233,0.54857,1.14798,0.91236,1.18151,0.007195,0.007195,0.007195
87,15304.7,1.27757,1.04367,1.23545,0.84033,0.7302,0.81318,0.54879,1.14721,0.91013,1.18059,0.007162,0.007162,0.007162
88,15478.3,1.27172,1.04139,1.23354,0.84243,0.72992,0.81364,0.54984,1.14591,0.90841,1.1797,0.007129,0.007129,0.007129
89,15651.9,1.26918,1.04652,1.23755,0.84179,0.73102,0.81456,0.55026,1.14463,0.90753,1.17866,0.007096,0.007096,0.007096
90,15825.9,1.2644,1.03025,1.23161,0.84296,0.73037,0.81503,0.55107,1.14388,0.90567,1.17822,0.007063,0.007063,0.007063
91,15999.8,1.267,1.03309,1.22842,0.84353,0.73161,0.81546,0.55175,1.14291,0.90448,1.17732,0.00703,0.00703,0.00703
92,16173,1.26629,1.02985,1.22994,0.84278,0.73213,0.81582,0.55282,1.14186,0.90268,1.17626,0.006997,0.006997,0.006997
93,16346.5,1.26252,1.02022,1.22838,0.84248,0.73394,0.81634,0.55323,1.14088,0.90098,1.17554,0.006964,0.006964,0.006964
94,16520.3,1.26035,1.02461,1.22579,0.84566,0.73217,0.81656,0.55339,1.1404,0.8994,1.17503,0.006931,0.006931,0.006931
95,16694.1,1.25868,1.01653,1.22513,0.84711,0.734,0.81721,0.55455,1.1397,0.89716,1.1747,0.006898,0.006898,0.006898
96,16868,1.26282,1.02036,1.2251,0.84675,0.73584,0.81682,0.55465,1.13891,0.89534,1.17401,0.006865,0.006865,0.006865
97,17041.6,1.25769,1.01814,1.22591,0.84741,0.73597,0.81756,0.55525,1.13766,0.894,1.17307,0.006832,0.006832,0.006832
98,17215.4,1.25518,1.01303,1.22668,0.84589,0.73732,0.81785,0.55581,1.13671,0.89262,1.17251,0.006799,0.006799,0.006799
99,17389.3,1.25513,1.00804,1.22027,0.84742,0.73647,0.818,0.55632,1.13578,0.89132,1.17179,0.006766,0.006766,0.006766
100,17563.3,1.25396,1.00966,1.22228,0.84387,0.74011,0.81828,0.55682,1.13507,0.89031,1.17127,0.006733,0.006733,0.006733
101,17737,1.24487,0.9979,1.22192,0.84372,0.7398,0.8188,0.55728,1.13413,0.8892,1.1706,0.0067,0.0067,0.0067
102,17911.1,1.24536,0.99695,1.2209,0.84625,0.73869,0.81899,0.55794,1.13321,0.88794,1.16989,0.006667,0.006667,0.006667
103,18085.1,1.24962,0.99916,1.21637,0.84729,0.73902,0.8189,0.55819,1.1323,0.88713,1.16934,0.006634,0.006634,0.006634
104,18259,1.23842,0.99449,1.21628,0.8471,0.73895,0.81915,0.55847,1.13174,0.88598,1.16886,0.006601,0.006601,0.006601
105,18433.1,1.24362,0.99643,1.2175,0.84497,0.74014,0.8194,0.55894,1.13112,0.88505,1.1683,0.006568,0.006568,0.006568
106,18611.4,1.24299,0.99393,1.21389,0.84344,0.74175,0.81981,0.55986,1.13048,0.88421,1.16766,0.006535,0.006535,0.006535
107,18789.8,1.238,0.99304,1.21812,0.84465,0.74209,0.82019,0.56038,1.12998,0.88328,1.16743,0.006502,0.006502,0.006502
108,18967.1,1.23974,0.9887,1.21218,0.84465,0.74143,0.81995,0.56053,1.12932,0.88254,1.16683,0.006469,0.006469,0.006469
109,19144.2,1.22911,0.98808,1.21126,0.84536,0.7412,0.82023,0.56079,1.12873,0.88163,1.16644,0.006436,0.006436,0.006436
110,19321.6,1.24045,0.98886,1.21213,0.84668,0.74072,0.82026,0.56106,1.12772,0.8808,1.16586,0.006403,0.006403,0.006403
111,19499.1,1.23539,0.97704,1.21022,0.84555,0.74232,0.82055,0.56097,1.12717,0.87957,1.1655,0.00637,0.00637,0.00637
112,19677.2,1.23451,0.97874,1.20868,0.84481,0.74315,0.8208,0.56135,1.12682,0.87905,1.16519,0.006337,0.006337,0.006337
113,19857.3,1.22552,0.97601,1.20664,0.84626,0.74276,0.82114,0.56169,1.12587,0.87829,1.16467,0.006304,0.006304,0.006304
114,20039.6,1.23413,0.97172,1.20667,0.84551,0.74349,0.82149,0.56187,1.12541,0.87772,1.16443,0.006271,0.006271,0.006271
115,20217.7,1.22668,0.97467,1.20541,0.84509,0.74364,0.82153,0.56207,1.12504,0.87645,1.16419,0.006238,0.006238,0.006238
116,20395.7,1.22285,0.96514,1.203,0.84392,0.74422,0.82162,0.56214,1.12474,0.87562,1.16393,0.006205,0.006205,0.006205
117,20573.9,1.22148,0.95692,1.20221,0.84524,0.74442,0.82191,0.56255,1.12418,0.87431,1.16359,0.006172,0.006172,0.006172
118,20752,1.22017,0.96146,1.19973,0.8429,0.74591,0.82196,0.56267,1.12361,0.87334,1.16317,0.006139,0.006139,0.006139
119,20930.5,1.21962,0.95931,1.20229,0.84381,0.7444,0.82198,0.56291,1.12322,0.87234,1.1629,0.006106,0.006106,0.006106
120,21108.8,1.22178,0.95839,1.20153,0.84311,0.74498,0.8221,0.56355,1.12286,0.87126,1.16268,0.006073,0.006073,0.006073
121,21286.9,1.21855,0.96128,1.20165,0.84413,0.74496,0.8224,0.56381,1.12237,0.87044,1.16236,0.00604,0.00604,0.00604
122,21464.7,1.21664,0.95169,1.20179,0.84271,0.7457,0.82255,0.56417,1.12196,0.8695,1.16207,0.006007,0.006007,0.006007
123,21643.1,1.21753,0.95301,1.19881,0.84269,0.74628,0.82271,0.56448,1.12154,0.8691,1.16177,0.005974,0.005974,0.005974
124,21822.2,1.21632,0.95291,1.19872,0.84343,0.74686,0.82256,0.5647,1.12107,0.86845,1.16152,0.005941,0.005941,0.005941
125,22001.1,1.21468,0.95153,1.19897,0.84397,0.74636,0.82293,0.56488,1.12081,0.86744,1.1614,0.005908,0.005908,0.005908
126,22179.9,1.21321,0.9481,1.20214,0.84313,0.74718,0.8233,0.5654,1.12034,0.86671,1.16105,0.005875,0.005875,0.005875
127,22358.2,1.20734,0.944,1.19867,0.84422,0.74644,0.82346,0.5657,1.11989,0.86603,1.1608,0.005842,0.005842,0.005842
128,22536.3,1.20464,0.94558,1.19532,0.84232,0.74655,0.82343,0.56597,1.11932,0.86512,1.16043,0.005809,0.005809,0.005809
129,22714.7,1.20631,0.94356,1.19328,0.84191,0.74681,0.82384,0.56597,1.11885,0.86449,1.15996,0.005776,0.005776,0.005776
130,22893,1.20487,0.94116,1.19531,0.84159,0.74782,0.82401,0.56601,1.11853,0.86363,1.15974,0.005743,0.005743,0.005743
131,23072.2,1.20764,0.93649,1.1928,0.84463,0.74664,0.82418,0.56639,1.11799,0.86307,1.15953,0.00571,0.00571,0.00571
132,23251,1.20138,0.93313,1.1885,0.84505,0.74632,0.82425,0.56666,1.11744,0.86208,1.15911,0.005677,0.005677,0.005677
133,23431,1.21282,0.93719,1.19326,0.84368,0.74699,0.82498,0.56704,1.11719,0.8614,1.15892,0.005644,0.005644,0.005644
134,23606.4,1.19939,0.9294,1.18827,0.84362,0.74738,0.82512,0.56773,1.11674,0.86048,1.15865,0.005611,0.005611,0.005611
135,23784.3,1.20005,0.92973,1.18769,0.84237,0.74934,0.82537,0.5681,1.11627,0.85976,1.15839,0.005578,0.005578,0.005578
136,23963.5,1.19662,0.92486,1.18787,0.84276,0.74945,0.82509,0.56806,1.11583,0.85931,1.15812,0.005545,0.005545,0.005545
137,24142,1.1994,0.93431,1.18937,0.84108,0.7501,0.82512,0.56856,1.11514,0.85847,1.15767,0.005512,0.005512,0.005512
138,24321.4,1.19969,0.92477,1.18836,0.84154,0.7501,0.82528,0.56855,1.11483,0.85764,1.15741,0.005479,0.005479,0.005479
139,24498.9,1.1881,0.91649,1.18161,0.84185,0.7501,0.82578,0.5689,1.11447,0.85707,1.15715,0.005446,0.005446,0.005446
140,24676.9,1.1968,0.91935,1.18766,0.84138,0.75013,0.82575,0.5692,1.11419,0.85651,1.15703,0.005413,0.005413,0.005413
141,24856.2,1.18668,0.9139,1.18112,0.83797,0.75225,0.82596,0.56961,1.11346,0.85594,1.15642,0.00538,0.00538,0.00538
142,25035.4,1.18745,0.91551,1.18491,0.83692,0.75283,0.8261,0.5698,1.11327,0.85511,1.15628,0.005347,0.005347,0.005347
143,25213.6,1.18736,0.91494,1.18106,0.83778,0.75239,0.826,0.56982,1.11299,0.85427,1.15614,0.005314,0.005314,0.005314
144,25391.7,1.19179,0.9088,1.181,0.83853,0.75184,0.82636,0.56994,1.11265,0.85351,1.15572,0.005281,0.005281,0.005281
145,25569.5,1.18667,0.91495,1.18127,0.83783,0.75307,0.82659,0.57005,1.11186,0.85298,1.15533,0.005248,0.005248,0.005248
146,25748.9,1.19013,0.91038,1.1812,0.83924,0.75314,0.82691,0.56984,1.11131,0.85216,1.15496,0.005215,0.005215,0.005215
147,25927.3,1.17865,0.90641,1.17748,0.83637,0.75457,0.82723,0.57028,1.11084,0.85143,1.15459,0.005182,0.005182,0.005182
148,26105,1.18532,0.90561,1.18044,0.8341,0.75611,0.82722,0.57059,1.11045,0.85054,1.1543,0.005149,0.005149,0.005149
149,26283.2,1.17927,0.90142,1.17637,0.83347,0.75735,0.82761,0.57091,1.10997,0.84977,1.15396,0.005116,0.005116,0.005116
150,26461.6,1.18107,0.90357,1.1762,0.83719,0.75567,0.82782,0.57104,1.10946,0.84894,1.1536,0.005083,0.005083,0.005083
151,26639.6,1.18239,0.90603,1.17599,0.83735,0.75505,0.82765,0.57107,1.10881,0.84834,1.15316,0.00505,0.00505,0.00505
152,26816.6,1.17732,0.89921,1.17508,0.83754,0.75574,0.82799,0.57119,1.10863,0.84774,1.15303,0.005017,0.005017,0.005017
153,26993.9,1.17799,0.8961,1.17807,0.83524,0.75801,0.82829,0.57165,1.10795,0.84716,1.15251,0.004984,0.004984,0.004984
154,27171.2,1.17133,0.88921,1.17083,0.83822,0.75531,0.82831,0.57166,1.10743,0.84606,1.15224,0.004951,0.004951,0.004951
155,27348.3,1.17665,0.8944,1.1776,0.83788,0.7562,0.82836,0.57181,1.10696,0.84574,1.15192,0.004918,0.004918,0.004918
156,27532.3,1.17212,0.88816,1.17313,0.84159,0.75442,0.82881,0.57231,1.10635,0.8449,1.15151,0.004885,0.004885,0.004885
157,27718.7,1.17332,0.89225,1.17108,0.84358,0.75318,0.82877,0.57251,1.10592,0.84426,1.15118,0.004852,0.004852,0.004852
158,27927.2,1.1705,0.89131,1.17548,0.84576,0.75194,0.82889,0.57277,1.10528,0.84349,1.15073,0.004819,0.004819,0.004819
159,28130.9,1.17552,0.89198,1.17315,0.84693,0.75052,0.82935,0.5731,1.10482,0.84283,1.15038,0.004786,0.004786,0.004786
160,28318.2,1.1641,0.87954,1.16826,0.84734,0.75077,0.82943,0.57346,1.1043,0.84214,1.14995,0.004753,0.004753,0.004753
161,28495.8,1.16506,0.88442,1.16993,0.84831,0.75154,0.82976,0.57374,1.10409,0.84155,1.14976,0.00472,0.00472,0.00472
162,28673,1.16183,0.88255,1.16636,0.84824,0.75197,0.82982,0.57376,1.10366,0.84103,1.14944,0.004687,0.004687,0.004687
163,28851.2,1.16765,0.87791,1.16818,0.84842,0.75193,0.83031,0.57421,1.10331,0.84077,1.14925,0.004654,0.004654,0.004654
164,29030.1,1.16571,0.87663,1.16724,0.84828,0.75265,0.83069,0.57436,1.1031,0.84016,1.14913,0.004621,0.004621,0.004621
165,29206.6,1.16748,0.87819,1.16739,0.8495,0.75081,0.83082,0.57471,1.10255,0.83967,1.14884,0.004588,0.004588,0.004588
166,29384.2,1.16673,0.87665,1.16458,0.84879,0.75222,0.83063,0.57485,1.10226,0.83933,1.14857,0.004555,0.004555,0.004555
167,29558.8,1.15665,0.87663,1.16141,0.84818,0.75339,0.83076,0.57537,1.10182,0.83868,1.1484,0.004522,0.004522,0.004522
168,29733.5,1.15726,0.87199,1.16355,0.84902,0.75111,0.83072,0.57557,1.10128,0.83842,1.14807,0.004489,0.004489,0.004489
169,29907.8,1.15439,0.86695,1.16603,0.84933,0.75222,0.83079,0.57574,1.10081,0.83798,1.14774,0.004456,0.004456,0.004456
170,30081.9,1.15791,0.87282,1.16193,0.84961,0.7532,0.83062,0.57586,1.10049,0.83759,1.14749,0.004423,0.004423,0.004423
171,30256.4,1.15822,0.8654,1.16268,0.8496,0.75357,0.83118,0.57606,1.10049,0.83694,1.14751,0.00439,0.00439,0.00439
172,30432.3,1.15344,0.86796,1.16238,0.84781,0.75482,0.83074,0.57643,1.10007,0.83679,1.14732,0.004357,0.004357,0.004357
173,30609.1,1.15822,0.86537,1.1631,0.84916,0.75339,0.83087,0.57619,1.09973,0.83631,1.14718,0.004324,0.004324,0.004324
174,30784.1,1.14843,0.86278,1.16084,0.84847,0.75348,0.83153,0.5766,1.09918,0.83586,1.14666,0.004291,0.004291,0.004291
175,30958,1.14977,0.85925,1.15955,0.84815,0.75302,0.83159,0.57694,1.09875,0.83538,1.14629,0.004258,0.004258,0.004258
176,31131.5,1.15091,0.86215,1.16027,0.84874,0.75422,0.83164,0.57646,1.09844,0.83456,1.14598,0.004225,0.004225,0.004225
177,31305.5,1.1523,0.86118,1.15811,0.84651,0.75531,0.83155,0.5766,1.09817,0.83438,1.14567,0.004192,0.004192,0.004192
178,31480.4,1.15298,0.86019,1.15792,0.84846,0.75456,0.83183,0.57669,1.09818,0.83384,1.14586,0.004159,0.004159,0.004159
179,31654.6,1.1442,0.85899,1.15888,0.84914,0.75491,0.83197,0.5769,1.09799,0.83325,1.14587,0.004126,0.004126,0.004126
180,31828.7,1.14567,0.85799,1.15742,0.851,0.75423,0.83229,0.57725,1.09749,0.83274,1.14548,0.004093,0.004093,0.004093
181,32002.9,1.14383,0.85242,1.15385,0.85122,0.75523,0.83253,0.57761,1.09728,0.83198,1.14533,0.00406,0.00406,0.00406
182,32176.7,1.14174,0.85245,1.15466,0.85154,0.75527,0.83233,0.57774,1.09702,0.83135,1.14515,0.004027,0.004027,0.004027
183,32350.4,1.14327,0.85181,1.15616,0.85145,0.75598,0.83243,0.57777,1.0965,0.83111,1.1449,0.003994,0.003994,0.003994
184,32526.5,1.1388,0.84668,1.15277,0.85259,0.75611,0.83268,0.578,1.0963,0.83086,1.1448,0.003961,0.003961,0.003961
185,32700.9,1.14231,0.85174,1.1549,0.85032,0.75789,0.83284,0.57813,1.09586,0.83058,1.14445,0.003928,0.003928,0.003928
186,32875.3,1.13746,0.84771,1.15041,0.84963,0.75796,0.83287,0.57828,1.09571,0.82998,1.14433,0.003895,0.003895,0.003895
187,33051.3,1.14185,0.84701,1.15518,0.84937,0.75836,0.83317,0.57851,1.09522,0.82965,1.14398,0.003862,0.003862,0.003862
188,33225.2,1.13604,0.84284,1.15219,0.85003,0.75756,0.83317,0.5787,1.09458,0.8293,1.14349,0.003829,0.003829,0.003829
189,33398.9,1.12795,0.8371,1.14983,0.84879,0.75934,0.83344,0.57887,1.09426,0.82892,1.1433,0.003796,0.003796,0.003796
190,33572.6,1.13354,0.84248,1.1524,0.85055,0.75825,0.83364,0.57882,1.09408,0.82865,1.14314,0.003763,0.003763,0.003763
191,33747.4,1.13871,0.84506,1.15287,0.8505,0.75957,0.83384,0.57905,1.0936,0.82849,1.14272,0.00373,0.00373,0.00373
192,33926,1.13297,0.83392,1.14801,0.8499,0.7602,0.83395,0.57949,1.09322,0.82797,1.14253,0.003697,0.003697,0.003697
