epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,129.002,3.73201,4.51992,3.71786,0.00688,0.15496,0.00444,0.00102,3.28509,4.19692,3.22681,0.00332857,0.00332857,0.0700429
2,246.848,2.91913,3.70577,2.79684,0.26922,0.13322,0.08606,0.03132,2.42822,3.22887,2.47872,0.00664542,0.00664542,0.0400264
3,362.761,2.27322,2.95761,2.22173,0.33812,0.27975,0.22354,0.0909,2.07185,2.71107,2.15769,0.00994576,0.00994576,0.00999338
4,476.899,2.02676,2.53616,1.97955,0.45406,0.3505,0.33816,0.15098,1.87331,2.2643,1.91032,0.00992575,0.00992575,0.00992575
5,590.41,1.88518,2.26354,1.84475,0.51732,0.42422,0.43008,0.20799,1.75114,2.05655,1.78407,0.009901,0.009901,0.009901
6,703.45,1.80216,2.09902,1.76285,0.56847,0.43107,0.45476,0.22838,1.70741,1.99533,1.7467,0.00987625,0.00987625,0.00987625
7,816.928,1.7378,1.96855,1.69713,0.65668,0.46113,0.51619,0.27391,1.61944,1.84637,1.65391,0.0098515,0.0098515,0.0098515
8,930.459,1.69488,1.8782,1.65603,0.6336,0.51481,0.56188,0.30287,1.58056,1.71838,1.60922,0.00982675,0.00982675,0.00982675
9,1044.52,1.66168,1.79123,1.6238,0.66127,0.53094,0.58552,0.32365,1.52751,1.66756,1.56811,0.009802,0.009802,0.009802
10,1157.72,1.62648,1.73818,1.59483,0.6693,0.52954,0.58349,0.32528,1.5254,1.62957,1.54741,0.00977725,0.00977725,0.00977725
11,1270.85,1.59951,1.682,1.57073,0.70167,0.55215,0.61872,0.35815,1.47282,1.53207,1.51394,0.0097525,0.0097525,0.0097525
12,1384.04,1.57963,1.64592,1.55849,0.72198,0.57973,0.64955,0.38169,1.44622,1.45366,1.47832,0.00972775,0.00972775,0.00972775
13,1497.68,1.55513,1.59882,1.53052,0.71565,0.59095,0.66126,0.39274,1.41814,1.42146,1.45841,0.009703,0.009703,0.009703
14,1611.67,1.54081,1.56684,1.51882,0.71568,0.59469,0.6597,0.39366,1.42774,1.40159,1.46181,0.00967825,0.00967825,0.00967825
15,1725.1,1.52539,1.54333,1.50261,0.72844,0.61288,0.68645,0.41146,1.40679,1.34148,1.43958,0.0096535,0.0096535,0.0096535
16,1840.68,1.50919,1.50722,1.48868,0.73354,0.60625,0.67924,0.4085,1.39076,1.3574,1.42695,0.00962875,0.00962875,0.00962875
17,1951.14,1.50048,1.48602,1.47478,0.75702,0.60604,0.69305,0.4223,1.36406,1.30841,1.40554,0.009604,0.009604,0.009604
18,2060.74,1.48758,1.44345,1.46413,0.75247,0.61924,0.69781,0.42789,1.35804,1.27511,1.40132,0.00957925,0.00957925,0.00957925
19,2170.71,1.4711,1.42327,1.45403,0.77277,0.61962,0.70661,0.43722,1.34416,1.24618,1.3826,0.0095545,0.0095545,0.0095545
20,2280.56,1.46819,1.41543,1.446,0.78422,0.62813,0.71465,0.44662,1.31872,1.21625,1.37001,0.00952975,0.00952975,0.00952975
21,2390.96,1.45236,1.38708,1.43582,0.7782,0.64961,0.72481,0.45381,1.31845,1.20006,1.36726,0.009505,0.009505,0.009505
22,2501.17,1.44457,1.38143,1.43021,0.77952,0.64287,0.72746,0.45975,1.3122,1.1887,1.35734,0.00948025,0.00948025,0.00948025
23,2611.05,1.43938,1.35019,1.42036,0.78223,0.65115,0.73527,0.46508,1.30283,1.16701,1.34697,0.0094555,0.0094555,0.0094555
24,2720.18,1.43161,1.34522,1.41486,0.79177,0.64315,0.73085,0.4642,1.28051,1.16381,1.33804,0.00943075,0.00943075,0.00943075
25,2829.16,1.42157,1.32479,1.40498,0.80089,0.65221,0.73966,0.4731,1.27594,1.1355,1.32896,0.009406,0.009406,0.009406
26,2938.86,1.41195,1.30946,1.39793,0.79114,0.66331,0.74664,0.47987,1.26874,1.1204,1.32131,0.00938125,0.00938125,0.00938125
27,3049.28,1.40811,1.29473,1.39312,0.79407,0.6738,0.75362,0.48416,1.25638,1.10399,1.31249,0.0093565,0.0093565,0.0093565
28,3159.6,1.39569,1.27494,1.38533,0.7876,0.67084,0.74938,0.48457,1.24718,1.09993,1.30714,0.00933175,0.00933175,0.00933175
29,3269.81,1.39249,1.26944,1.38138,0.79197,0.68143,0.75859,0.49128,1.25312,1.07469,1.30708,0.009307,0.009307,0.009307
30,3378.82,1.39105,1.26535,1.37755,0.79185,0.67322,0.75763,0.49291,1.23218,1.06659,1.29279,0.00928225,0.00928225,0.00928225
31,3488.17,1.38413,1.24361,1.37029,0.79978,0.68227,0.76458,0.49657,1.23676,1.05797,1.28974,0.0092575,0.0092575,0.0092575
32,3597.8,1.37324,1.23889,1.36619,0.79444,0.68651,0.76302,0.50125,1.22062,1.04949,1.27995,0.00923275,0.00923275,0.00923275
33,3707.62,1.37245,1.23397,1.361,0.79428,0.68905,0.76886,0.50447,1.21508,1.0343,1.27656,0.009208,0.009208,0.009208
34,3818.08,1.3658,1.21775,1.35694,0.80897,0.68867,0.77125,0.504,1.22212,1.02553,1.28055,0.00918325,0.00918325,0.00918325
35,3927.8,1.36331,1.21772,1.35427,0.78871,0.6967,0.77176,0.50975,1.20533,1.01949,1.26699,0.0091585,0.0091585,0.0091585
36,4037.35,1.3594,1.20148,1.34817,0.79293,0.69617,0.77063,0.50872,1.20212,1.00954,1.26211,0.00913375,0.00913375,0.00913375
37,4147.27,1.34624,1.19259,1.34276,0.81853,0.69108,0.77608,0.51283,1.19365,1.0015,1.26245,0.009109,0.009109,0.009109
38,4257.45,1.34622,1.18604,1.33541,0.80905,0.69528,0.77633,0.51662,1.18537,0.99686,1.25086,0.00908425,0.00908425,0.00908425
