epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,2039.38,2.23997,2.83654,2.28303,0.3412,0.27405,0.24008,0.09711,2.14293,2.66745,2.33425,0.00041585,0.00041585,0.00041585
19,2150.06,2.19923,2.79247,2.24839,0.39272,0.28375,0.27397,0.11156,2.1113,2.55451,2.29689,0.0004109,0.0004109,0.0004109
20,2260.43,2.1757,2.75498,2.21465,0.38061,0.30213,0.28334,0.11641,2.06449,2.52036,2.25279,0.00040595,0.00040595,0.00040595
21,2371.07,2.1442,2.71263,2.19612,0.41515,0.30775,0.30058,0.12682,2.05204,2.48398,2.2303,0.000401,0.000401,0.000401
22,2481.27,2.11413,2.67132,2.16457,0.42949,0.32918,0.31874,0.13734,2.01013,2.42586,2.19126,0.00039605,0.00039605,0.00039605
23,2593.65,2.10386,2.62836,2.14343,0.43993,0.33564,0.32578,0.14125,1.98919,2.4044,2.17459,0.0003911,0.0003911,0.0003911
24,2705.3,2.07483,2.59601,2.11803,0.42903,0.34176,0.3331,0.14452,1.97578,2.36118,2.14973,0.00038615,0.00038615,0.00038615
25,2816.01,2.06249,2.57016,2.1044,0.45348,0.35415,0.34762,0.15325,1.9511,2.32407,2.12431,0.0003812,0.0003812,0.0003812
26,2926.97,2.03902,2.53617,2.07969,0.46004,0.36624,0.36146,0.1614,1.93307,2.29457,2.10292,0.00037625,0.00037625,0.00037625
27,3039.18,2.02211,2.50445,2.06699,0.45817,0.36864,0.36565,0.16478,1.91826,2.28358,2.07918,0.0003713,0.0003713,0.0003713
28,3149.5,2.00701,2.47759,2.05483,0.48648,0.37252,0.37902,0.1723,1.90226,2.25003,2.06893,0.00036635,0.00036635,0.00036635
29,3259.84,1.99807,2.45592,2.04252,0.47815,0.39368,0.38883,0.17805,1.88972,2.20968,2.04985,0.0003614,0.0003614,0.0003614
30,3372.48,1.9831,2.43443,2.02309,0.49777,0.38809,0.39681,0.18429,1.87155,2.18932,2.03126,0.00035645,0.00035645,0.00035645
31,3483.45,1.9717,2.41016,2.01257,0.50682,0.40065,0.40645,0.19029,1.86393,2.16211,2.02554,0.0003515,0.0003515,0.0003515
32,3594.04,1.95832,2.38188,2.00273,0.52032,0.40633,0.41502,0.19626,1.84434,2.13791,2.0039,0.00034655,0.00034655,0.00034655
33,3705.59,1.94648,2.38296,1.99256,0.52448,0.41238,0.42092,0.20023,1.83712,2.11792,1.99548,0.0003416,0.0003416,0.0003416
34,3816.67,1.93102,2.34138,1.97652,0.53307,0.42176,0.4304,0.20651,1.82071,2.10284,1.97863,0.00033665,0.00033665,0.00033665
35,3927.45,1.9301,2.32773,1.97244,0.5418,0.41981,0.43787,0.21174,1.81197,2.08306,1.97311,0.0003317,0.0003317,0.0003317
36,4037.67,1.92473,2.31232,1.96287,0.54291,0.42574,0.44294,0.21439,1.80804,2.0731,1.9592,0.00032675,0.00032675,0.00032675
37,4148.01,1.90504,2.30577,1.95563,0.5423,0.4357,0.45159,0.22043,1.79105,2.05397,1.94484,0.0003218,0.0003218,0.0003218
38,4259.54,1.90269,2.28597,1.94102,0.55551,0.43512,0.45584,0.22303,1.78437,2.03462,1.93936,0.00031685,0.00031685,0.00031685
39,4371.32,1.89689,2.26148,1.93679,0.58245,0.4372,0.46482,0.22893,1.76883,2.0147,1.92315,0.0003119,0.0003119,0.0003119
40,4496.99,1.88151,2.25376,1.92754,0.56883,0.44581,0.46977,0.233,1.76497,1.99688,1.91664,0.00030695,0.00030695,0.00030695
41,4622.84,1.87524,2.23406,1.91957,0.57354,0.44951,0.47315,0.23515,1.75917,1.98892,1.90776,0.000302,0.000302,0.000302
42,4748.89,1.87557,2.22312,1.91594,0.58676,0.44344,0.479,0.23936,1.75013,1.97638,1.89955,0.00029705,0.00029705,0.00029705
43,4875.19,1.8656,2.21172,1.91459,0.58675,0.45433,0.48316,0.2428,1.73985,1.96467,1.8895,0.0002921,0.0002921,0.0002921
44,5001.77,1.85669,2.18826,1.90063,0.60551,0.45505,0.48981,0.24709,1.73712,1.95026,1.88658,0.00028715,0.00028715,0.00028715
