epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,125.164,3.71496,4.49034,3.68446,0.0222,0.02232,0.00627,0.00172,3.32433,4.10016,3.27626,0.00332857,0.00332857,0.0700429
2,243.158,2.96224,3.71197,2.86046,0.37381,0.12997,0.08535,0.03099,2.48943,3.4969,2.59884,0.00663992,0.00663992,0.0400209
3,355.914,2.29452,2.97876,2.27295,0.31583,0.26648,0.21521,0.08627,2.06411,2.70999,2.16952,0.00992927,0.00992927,0.00997689
4,465.101,2.01459,2.52821,1.98849,0.43787,0.3578,0.34188,0.15416,1.87252,2.27328,1.9324,0.009901,0.009901,0.009901
5,574.92,1.87516,2.25193,1.84646,0.53298,0.42401,0.42884,0.20785,1.74543,2.04861,1.80733,0.009868,0.009868,0.009868
6,684.521,1.79548,2.08922,1.77291,0.58757,0.46364,0.48918,0.24866,1.66742,1.89773,1.71967,0.009835,0.009835,0.009835
7,797.614,1.7311,1.96374,1.70824,0.61309,0.46933,0.50711,0.26886,1.64023,1.84298,1.67235,0.009802,0.009802,0.009802
8,914.67,1.68988,1.87186,1.66824,0.65658,0.51177,0.56831,0.30814,1.56353,1.71257,1.6173,0.009769,0.009769,0.009769
9,1026.12,1.65804,1.78836,1.63545,0.66773,0.52225,0.58391,0.32832,1.51712,1.634,1.57931,0.009736,0.009736,0.009736
10,1136.37,1.62531,1.7305,1.60639,0.68316,0.54311,0.60388,0.33556,1.52976,1.57404,1.56503,0.009703,0.009703,0.009703
11,1246.44,1.59785,1.67214,1.58364,0.68257,0.57253,0.63262,0.36588,1.4743,1.47829,1.52585,0.00967,0.00967,0.00967
12,1357.27,1.57591,1.63836,1.56798,0.72666,0.58599,0.65666,0.3865,1.43939,1.42955,1.49418,0.009637,0.009637,0.009637
13,1466.72,1.55662,1.58917,1.54791,0.71733,0.58844,0.6526,0.38807,1.43645,1.42207,1.48935,0.009604,0.009604,0.009604
14,1576.44,1.54543,1.56436,1.53901,0.71911,0.58768,0.65545,0.38902,1.42646,1.39791,1.48648,0.009571,0.009571,0.009571
15,1684.68,1.52832,1.5378,1.52394,0.73847,0.60739,0.68161,0.41255,1.40687,1.33153,1.4645,0.009538,0.009538,0.009538
